18.2	  -27.66     6.65     -36.18     2.61     -35.40     2.38     928.13     5.62        nan      nan     630.00     2188
18.9	   44.72    30.32      71.02     6.86     -92.55     1.49     938.43    35.23     352.42     5.97     630.00     1937
19.4	    8.81    95.48      68.79    39.62       5.65    12.75     715.74    70.07     110.49     4.65     630.00     1938
19.9	   61.60    46.88     280.67    95.01     165.68   220.28        nan      nan      31.33     2.62     630.00     1938
20.5	 -106.54    74.51    -240.28   268.42     256.99    50.82        nan      nan      16.64     1.02     630.00     1937
21.0	  -23.48    62.29    -192.10   186.92     105.69    95.43        nan      nan      23.15     0.94     630.00     1938
21.5	 -160.31    34.19    -207.33   125.72     -55.64    28.81     257.61    49.75      18.10     0.63     630.00     1938
22.1	  -78.41   220.77     -23.52   173.59     -79.24    45.35        nan      nan      44.59     2.00     630.00     1938
22.6	 -104.53   126.11     -59.41    39.76      97.19    45.68     466.92    92.43      51.44     3.24     630.00     1938
23.2	   12.91    89.49     115.53    32.31      34.38    16.41     524.94    66.82      79.73     3.44     630.00     1938
23.7	    7.74    70.44      41.36    49.11     -65.10     9.50     609.53    35.04     122.21     2.63     630.00     1938
24.2	   25.88     1.20      19.03    13.02      -2.04     6.03     690.40    17.33      68.03     0.64     630.00     1939
24.8	   45.65    47.19      30.65     7.22    -120.68    13.96     606.38    42.89      86.48     2.41     630.00     1938
25.3	  165.86    26.00     224.63    26.01     -23.96    13.35     619.55    38.89      98.14     2.08     630.00     1938
25.9	  151.77     2.21     225.78    25.64      54.78     6.27     600.07    27.17     114.83     1.47     630.00     1938
26.4	   38.23    48.61      -8.41     1.59      -7.27    26.41     635.76    50.57     115.55     3.32     630.00     1938
26.9	   79.41    31.18      26.61    15.08      15.85    19.03     688.69    43.45     148.38     3.40     630.00     1937
27.5	   75.51    24.45      11.56     5.08     -27.06    10.22     524.13    27.25     136.19     2.12     630.00     1938
28.0	  -36.05    30.37    -177.04    26.58     -29.64    10.44     409.40     8.49     132.01     0.70     630.00     1938
28.5	   -4.07     8.90     -69.85    11.64     -58.02     1.11     697.34    16.77     234.14     1.95     630.00     1938
29.1	   13.07     9.95     -48.55     8.89      -7.70     0.91     736.12    18.30     322.49     2.91     630.00     1938
29.6	  232.58   335.03    -746.53    49.26    1248.94    59.87     769.33    23.56    1013.55    13.09     630.00      620
