18.3	   -6.48     8.95     -14.68    19.93     -12.17     0.90     875.71    34.53     453.35     7.45     630.00     2189
18.9	   53.91    37.41     118.40    13.06     -17.58    11.96     658.05    50.03     159.65     4.27     630.00     1938
19.4	   24.67    51.05     118.55    19.91     -19.74    15.53     491.67    84.68      69.15     3.06     630.00     1938
19.9	  -41.34    84.44     -51.42    22.01     206.64    21.87     326.43    95.22      63.56     3.69     630.00     1938
20.5	   42.50    62.68      98.71    44.24     -71.26    34.46     580.90   104.49     103.96     5.77     630.00     1938
21.0	   18.91    44.19      -1.20    22.15      17.28     6.36     643.15    69.62     185.24     6.87     630.00     1938
21.6	   41.86    26.93      39.76    16.80       5.00     5.25     622.49    41.46     258.31     5.71     630.00     1938
22.1	   27.28    37.33      21.66     1.80     -18.37     9.28     633.84    43.07     238.80     5.45     630.00     1938
22.6	   39.37    42.57      62.24     5.95     -53.19    16.96     619.59    46.01     203.51     4.99     630.00     1938
23.2	  -27.76    35.80     -40.30     4.20     -26.65     8.60     689.19    38.44     239.72     4.68     630.00     1938
23.7	  -17.08    16.08     -20.59    22.83       7.76    13.77     700.46    31.35     293.06     4.71     630.00     1938
24.3	    9.66     6.07       1.89    15.86      -5.07     9.81     710.11    17.74     514.72     4.61     630.00     1938
24.8	    6.92    17.06      -0.26     0.14       5.88     1.58     699.90    20.76     448.27     4.67     630.00     1938
25.3	   36.56    14.20      37.39    22.17     -13.65    18.76     698.80    27.55     300.47     4.17     630.00     1938
25.9	    4.99    16.39      19.04    11.61      -4.00    15.08     703.77    28.99     312.14     4.55     630.00     1939
26.4	    9.70    35.08      15.99    11.14     -10.46    11.65     685.61    30.55     293.74     4.58     630.00     1937
26.9	  -23.19    32.87     -48.02    35.56      16.81     3.66     643.57    52.51     167.39     4.67     630.00     1938
27.5	  -25.32    46.45     -34.59    17.04      45.28     6.36     684.42    68.59     154.17     5.51     630.00     1938
28.0	   39.63    68.73      77.51    37.12      20.78    22.69     573.66    89.46     101.18     5.07     630.00     1938
28.6	   -4.67    35.19      41.80    34.11      -5.11     9.21     622.62    72.06     141.60     5.57     630.00     1938
29.1	   24.04    37.26      53.80    34.42       7.40    20.77     641.99    58.41     178.83     5.76     630.00     1938
29.6	  103.55   803.89     -89.73   412.19     118.95   795.62     735.19    77.39     353.13    13.70     630.00      620
