18.2	   13.30     6.24      56.90     4.86    -118.68     0.24    1088.60     6.13    1874.19     5.48     630.00     2191
18.8	   11.35    20.31      73.50     8.94     -85.17     6.05     970.58    17.24        nan      nan     630.00     1938
19.4	   27.12    24.59     112.48     7.48    -103.88     9.65     913.73    22.60     452.65     5.29     630.00     1938
19.9	    6.21    19.04     110.52     9.40     -34.38     6.03     854.91    15.15        nan      nan     630.00     1938
20.4	   30.81     5.81     129.34     2.63     -35.53     2.23     721.59     3.99     547.18     1.11     630.00     1938
21.0	   57.51     3.89     124.70     2.06     -17.57     1.50     952.19     6.46    1428.19     3.92     630.00     1938
21.5	   44.77     3.50      96.35     0.65     -21.67     0.13     958.79     4.70    1918.09     3.61     630.00     1939
22.1	   94.99     2.22     110.02     0.98     -86.35     0.90     901.51     3.45        nan      nan     630.00     1939
22.6	   60.73     4.91     103.16     0.48     -28.97     0.18     841.34     6.05    1346.12     4.19     630.00     1938
23.1	 -139.75     3.83     -95.12     0.26     115.37     1.39        nan      nan        nan      nan     630.00     1938
23.7	   21.83     1.45      54.80     0.91       4.28     0.35     853.23     2.94    1302.47     1.64     630.00     1938
24.2	   42.36     5.98      54.11     0.05      -5.24     0.77     843.30     7.53    1005.77     3.38     630.00     1939
24.7	   38.06    12.72      68.69     1.23     -18.63     0.77     905.12    16.80     635.42     4.81     630.00     1938
25.3	   78.12    14.67     111.01     1.81      -7.44     0.87     805.10    20.07     363.47     3.46     630.00     1938
25.8	   16.34     4.48      74.18     6.79     -18.62     2.30     426.26     8.16     181.96     0.96     630.00     1939
26.4	   76.64    18.56      87.19     2.54     -49.19     1.29     753.69    21.96     291.37     3.28     630.00     1938
26.9	   57.49     7.95      76.45     4.15     -37.32     1.70     651.23    12.49     257.82     1.52     630.00     1938
27.4	  -37.96    35.33      -9.09    12.19      -0.71     2.94     693.88    24.68     201.82     2.53     630.00     1938
28.0	   86.18    34.57     136.49     4.88     -14.25     0.73     717.19    35.95     201.42     3.65     630.00     1938
28.5	   42.84    49.36      30.65    12.91     -25.42    13.38     734.07    52.72     172.46     4.56     630.00     1939
29.1	   52.11    22.83      14.98     3.67     -45.46     1.19     811.72    26.30     339.01     4.42     630.00     1939
29.6	  -19.21    11.12   -1081.58   185.15    -303.31    54.77     788.19    24.32    1117.57    13.88     630.00      430
