times,winds,temps,intensity,angle1,angle2
18.4574,-38.39,977.73,1336.33,102.5,-0.0
18.9957,-18.04,958.93,548.57,102.5,-0.0
19.534,-2.75,948.42,546.71,102.5,-0.0
20.0724,-8.18,913.72,628.24,102.5,-0.0
20.6108,-12.04,833.93,712.59,102.5,-0.0
21.1493,5.58,1038.06,1236.56,102.5,-0.0
21.6876,-2.55,978.21,1642.31,102.5,-0.0
22.226,-2.39,924.48,5.83,102.5,-0.0
22.7643,-5.87,795.65,1079.52,102.5,-0.0
23.3027,-10.22,983.88,1066.54,102.5,-0.0
23.8412,-13.77,934.67,925.06,102.5,-0.0
24.3797,6.76,827.74,814.11,102.5,-0.0
24.9183,12.08,794.92,761.0,102.5,-0.0
25.4567,-1.74,792.26,600.0,102.5,-0.0
25.9951,7.03,825.94,607.52,102.5,-0.0
26.5335,7.0,746.83,654.26,102.5,-0.0
27.072,2.09,872.13,670.99,102.5,-0.0
27.6105,-12.72,791.16,515.9,102.5,-0.0
28.1491,3.01,788.44,432.28,102.5,-0.0
28.6877,-5.56,697.61,296.67,102.5,-0.0
29.2259,-12.91,739.38,283.53,102.5,-0.0
18.3519,-3.01,1036.58,2172.94,12.8,-50.2
18.8374,34.35,1025.85,1108.02,12.8,-50.2
19.3757,24.94,1011.75,,12.8,-50.2
19.9141,17.22,928.92,1272.9,12.8,-50.2
20.4528,3.34,942.12,1435.76,12.8,-50.2
20.991,-23.65,1008.38,1968.12,12.8,-50.2
21.5293,-74.64,1002.19,2067.66,12.8,-50.2
22.0677,-9.99,836.48,1705.41,12.8,-50.2
22.606,-32.36,878.19,98.38,12.8,-50.2
23.1444,-55.03,595.58,1265.46,12.8,-50.2
23.6829,-10.88,891.27,1297.76,12.8,-50.2
24.2214,-1.92,844.6,1312.34,12.8,-50.2
24.76,-8.04,919.65,1205.8,12.8,-50.2
25.2984,-14.03,865.05,1060.07,12.8,-50.2
25.8368,-25.68,802.26,897.21,12.8,-50.2
26.3752,-25.61,799.73,764.31,12.8,-50.2
26.9137,-35.92,868.62,831.1,12.8,-50.2
27.4522,-15.56,821.98,447.64,12.8,-50.2
27.9908,-11.82,771.34,479.18,12.8,-50.2
28.5293,12.51,764.24,516.29,12.8,-50.2
29.0677,14.8,732.48,426.51,12.8,-50.2
29.6062,3.94,821.45,888.64,12.8,-50.2
18.4048,-20.81,1301.74,1182.09,102.5,50.2
18.9431,64.32,916.01,587.68,102.5,50.2
19.4814,76.84,885.23,593.8,102.5,50.2
20.0199,78.2,978.99,813.24,102.5,50.2
20.5583,63.04,979.69,942.9,102.5,50.2
21.0968,67.65,997.49,1464.86,102.5,50.2
21.635,68.18,924.55,1957.15,102.5,50.2
22.1734,59.05,908.79,1462.18,102.5,50.2
22.7117,43.04,824.65,1195.82,102.5,50.2
23.2501,50.64,1022.6,1169.86,102.5,50.2
23.7887,45.53,878.2,966.81,102.5,50.2
24.3272,53.85,826.84,875.54,102.5,50.2
24.8657,51.16,929.11,884.86,102.5,50.2
25.4042,53.31,687.94,660.86,102.5,50.2
25.9426,52.41,768.84,690.54,102.5,50.2
26.481,41.43,779.62,566.78,102.5,50.2
27.0195,39.71,712.1,519.19,102.5,50.2
27.558,23.57,658.54,353.27,102.5,50.2
28.0966,41.66,686.15,398.87,102.5,50.2
28.635,26.55,770.69,335.21,102.5,50.2
29.1734,2.49,752.01,446.93,102.5,50.2
18.5101,-34.48,,1848.4,44.9,-45.0
19.0484,-13.71,972.87,841.63,44.9,-45.0
19.5867,-22.73,835.51,814.84,44.9,-45.0
20.1251,-27.15,926.45,989.18,44.9,-45.0
20.6635,-53.75,972.22,1211.53,44.9,-45.0
21.2022,-55.77,1093.11,1890.28,44.9,-45.0
21.7403,-50.58,900.4,1889.9,44.9,-45.0
22.2787,-47.7,899.77,1543.54,44.9,-45.0
22.817,-52.91,1106.62,1471.68,44.9,-45.0
23.3554,-48.8,654.47,1331.02,44.9,-45.0
23.8939,-38.72,888.36,1324.89,44.9,-45.0
24.4324,-33.23,936.12,1341.89,44.9,-45.0
24.971,-37.88,907.83,1188.62,44.9,-45.0
25.5094,-43.07,827.35,902.81,44.9,-45.0
26.0479,-47.65,804.75,832.28,44.9,-45.0
26.5862,-43.32,817.78,800.72,44.9,-45.0
27.1248,-39.77,808.06,674.46,44.9,-45.0
27.6633,-33.81,791.19,475.5,44.9,-45.0
28.2018,-18.87,736.02,487.17,44.9,-45.0
28.7402,-23.46,781.59,455.34,44.9,-45.0
29.2787,-20.58,625.35,382.48,44.9,-45.0
18.5626,-27.4,1076.84,,89.8,-45.0
19.1009,-79.5,1000.09,638.87,89.8,-45.0
19.6392,-87.92,898.78,554.49,89.8,-45.0
20.1777,-88.76,935.33,696.26,89.8,-45.0
20.7161,-94.37,976.37,879.27,89.8,-45.0
21.2545,-81.44,941.9,1360.89,89.8,-45.0
21.7929,-73.36,914.72,1894.51,89.8,-45.0
22.3312,-60.58,889.32,1653.2,89.8,-45.0
22.8695,-63.21,1097.21,1402.43,89.8,-45.0
23.408,-63.45,834.29,1485.57,89.8,-45.0
23.9465,-44.41,858.55,1284.76,89.8,-45.0
24.485,-54.72,928.98,1272.22,89.8,-45.0
25.0236,-58.19,870.15,1136.57,89.8,-45.0
25.562,-63.67,835.29,799.79,89.8,-45.0
26.1004,-63.34,736.33,770.9,89.8,-45.0
26.6388,-50.13,895.73,819.11,89.8,-45.0
27.1773,-39.9,819.08,641.49,89.8,-45.0
27.7158,-53.19,825.52,505.27,89.8,-45.0
28.2544,-26.89,787.41,438.87,89.8,-45.0
28.7928,-56.09,784.48,387.43,89.8,-45.0
29.3312,-52.87,755.56,372.55,89.8,-45.0
18.6152,-98.77,1006.33,1558.69,135.0,-45.0
18.6674,-94.96,1058.06,1368.55,135.0,-45.0
18.7197,-98.96,1058.21,1162.31,135.0,-45.0
18.7719,101.37,1078.02,1045.71,135.0,-45.0
19.1535,108.17,956.61,499.64,135.0,-45.0
19.2057,-98.91,941.27,486.13,135.0,-45.0
19.2579,102.29,989.52,467.48,135.0,-45.0
19.3102,102.83,839.34,426.23,135.0,-45.0
19.6918,104.04,1019.73,391.17,135.0,-45.0
19.744,-90.83,871.94,506.2,135.0,-45.0
19.7962,-89.06,766.56,467.75,135.0,-45.0
19.8485,103.13,924.89,498.95,135.0,-45.0
20.2302,-99.02,945.03,532.5,135.0,-45.0
20.2825,-93.15,942.22,542.68,135.0,-45.0
20.3347,-94.49,952.32,559.73,135.0,-45.0
20.3869,104.4,1029.17,615.3,135.0,-45.0
20.7686,-67.47,1109.94,588.2,135.0,-45.0
20.8209,101.34,915.83,680.4,135.0,-45.0
20.8731,-92.04,771.05,636.02,135.0,-45.0
20.9254,-95.89,696.36,594.43,135.0,-45.0
21.3071,-68.36,1000.51,1023.98,135.0,-45.0
21.3593,-65.75,943.62,1076.39,135.0,-45.0
21.4116,-65.72,1007.92,1203.74,135.0,-45.0
21.4638,-56.99,1016.37,,135.0,-45.0
21.8454,-40.98,886.31,1885.47,135.0,-45.0
21.8977,-42.1,886.73,1916.82,135.0,-45.0
21.9499,-38.66,918.35,1941.4,135.0,-45.0
22.0022,-61.06,,,135.0,-45.0
22.3838,-39.36,916.37,1756.41,135.0,-45.0
22.436,-44.06,863.85,1674.5,135.0,-45.0
22.4883,-45.23,856.49,1617.28,135.0,-45.0
22.5405,-44.56,842.82,1578.96,135.0,-45.0
22.9221,-76.69,1079.44,1378.11,135.0,-45.0
22.9744,-49.72,1029.06,1322.65,135.0,-45.0
23.0266,-38.78,1026.42,1324.18,135.0,-45.0
