times,winds,temps,intensity,angle1,angle2
18.4499,6.81,997.47,1278.34,102.6,0.0
18.9883,16.91,929.14,451.09,102.6,0.0
19.5269,-1.42,836.21,255.56,102.6,0.0
20.065,5.25,649.12,288.1,102.6,0.0
20.6035,-9.22,917.08,498.98,102.6,0.0
21.1418,8.51,902.8,807.19,102.6,0.0
21.68,8.36,926.73,1016.64,102.6,0.0
22.2183,3.78,717.71,901.44,102.6,0.0
22.7566,-4.55,894.26,1162.98,102.6,0.0
23.2951,-9.2,848.85,981.77,102.6,0.0
23.8336,4.23,823.57,937.71,102.6,0.0
24.372,11.29,825.09,1030.67,102.6,0.0
24.9105,3.9,956.79,941.68,102.6,0.0
25.4491,2.36,776.88,781.2,102.6,0.0
25.9873,-14.72,828.35,503.49,102.6,0.0
26.5256,-0.96,755.2,338.1,102.6,0.0
27.0639,5.59,418.79,221.24,102.6,0.0
27.6025,-16.68,750.14,255.25,102.6,0.0
28.1409,-10.36,771.14,465.86,102.6,0.0
28.6793,4.8,751.67,511.06,102.6,0.0
29.2177,12.68,803.83,334.62,102.6,0.0
18.3444,36.91,1023.41,1912.04,12.7,-50.1
18.83,47.84,962.08,757.51,12.7,-50.1
19.3685,64.86,893.21,696.78,12.7,-50.1
19.9068,32.39,934.57,944.95,12.7,-50.1
20.4452,-0.99,998.36,1257.6,12.7,-50.1
20.9835,-2.6,969.26,1399.84,12.7,-50.1
21.5218,-3.14,1000.55,1447.28,12.7,-50.1
22.0601,-2.34,853.04,871.59,12.7,-50.1
22.5983,-5.27,915.4,1336.43,12.7,-50.1
23.1368,-0.89,916.23,1505.01,12.7,-50.1
23.6753,-3.13,938.35,1523.05,12.7,-50.1
24.2138,15.2,917.45,1574.15,12.7,-50.1
24.7522,1.03,876.8,1404.96,12.7,-50.1
25.2907,-11.66,836.94,914.42,12.7,-50.1
25.8291,7.02,836.04,498.06,12.7,-50.1
26.3673,-22.85,749.81,385.41,12.7,-50.1
26.9057,-3.95,737.34,335.51,12.7,-50.1
27.4442,-18.06,807.9,283.53,12.7,-50.1
27.9826,-2.46,698.73,545.62,12.7,-50.1
28.5211,-5.39,700.83,520.73,12.7,-50.1
29.0594,8.78,821.92,238.51,12.7,-50.1
29.5978,-4.12,877.33,502.8,12.7,-50.1
18.3973,31.43,1051.91,1166.92,102.6,50.2
18.9357,73.87,949.41,449.94,102.6,50.2
19.4742,74.51,750.66,260.15,102.6,50.2
20.0126,94.1,956.48,300.57,102.6,50.2
20.5509,69.27,911.3,765.05,102.6,50.2
21.0892,84.79,975.51,,102.6,50.2
21.6275,66.05,826.06,1035.75,102.6,50.2
22.1657,21.8,1031.66,741.69,102.6,50.2
22.7041,93.09,765.85,1271.72,102.6,50.2
23.2425,84.75,656.03,1113.54,102.6,50.2
23.781,85.31,903.12,1195.46,102.6,50.2
24.3195,70.38,862.36,1212.35,102.6,50.2
24.8579,57.1,872.51,1090.42,102.6,50.2
25.3964,26.73,810.64,689.95,102.6,50.2
25.9347,-22.04,784.87,417.7,102.6,50.2
26.473,3.56,586.26,327.39,102.6,50.2
27.0115,40.38,595.76,212.89,102.6,50.2
27.5499,30.62,692.73,202.27,102.6,50.2
28.0884,37.44,784.64,453.86,102.6,50.2
28.6268,13.16,781.91,427.98,102.6,50.2
29.1652,2.4,781.57,234.44,102.6,50.2
29.7036,-2.53,802.12,755.05,102.6,50.2
18.5026,14.07,994.55,1457.49,45.0,-45.0
19.041,24.54,911.82,686.15,45.0,-45.0
19.5794,7.57,917.88,666.02,45.0,-45.0
20.1178,-2.95,,695.28,45.0,-45.0
20.6561,-41.34,936.2,1014.91,45.0,-45.0
21.1945,-41.36,906.21,1250.44,45.0,-45.0
21.7328,-19.91,958.65,1208.41,45.0,-45.0
22.271,-25.51,904.27,1023.94,45.0,-45.0
22.8093,-45.96,951.65,1509.03,45.0,-45.0
23.3479,-41.95,851.39,1329.23,45.0,-45.0
23.8863,-42.58,945.1,1427.57,45.0,-45.0
24.4248,-29.12,874.62,1359.23,45.0,-45.0
24.9632,-32.82,927.15,1241.12,45.0,-45.0
25.5016,-8.94,806.64,698.46,45.0,-45.0
26.0399,-16.67,816.47,521.72,45.0,-45.0
26.5783,-17.84,933.82,375.29,45.0,-45.0
27.1167,-45.1,654.93,280.48,45.0,-45.0
27.6552,-36.1,737.56,325.1,45.0,-45.0
28.1936,-22.17,792.8,627.25,45.0,-45.0
28.7321,9.29,814.25,409.6,45.0,-45.0
29.2704,5.6,823.13,270.81,45.0,-45.0
18.5551,-19.19,1016.69,1525.87,90.0,-45.0
19.0935,-30.28,848.51,544.11,90.0,-45.0
19.6321,-52.46,783.01,352.26,90.0,-45.0
20.1705,-74.6,825.95,397.97,90.0,-45.0
20.7087,-63.25,901.05,684.32,90.0,-45.0
21.247,-69.4,984.62,1108.48,90.0,-45.0
21.7855,-46.9,882.66,1141.29,90.0,-45.0
22.3235,-8.67,692.34,785.32,90.0,-45.0
22.8618,-78.12,847.92,1318.24,90.0,-45.0
23.4003,-81.35,851.77,1161.1,90.0,-45.0
23.9388,-57.37,851.58,1311.6,90.0,-45.0
