times,winds,temps,intensity,angle1,angle2
27.6001,-16.0,684.44,144.29,102.5,50.2
28.1384,-19.27,497.63,96.92,102.5,50.2
28.6768,4.18,591.17,150.96,102.5,50.2
29.2151,14.5,670.07,134.54,102.5,50.2
29.7534,20.81,737.71,412.39,102.5,50.2
18.5546,11.01,881.45,499.84,45.0,-45.0
19.0929,-7.84,668.63,177.33,45.0,-45.0
19.6312,-13.22,527.01,56.83,45.0,-45.0
20.1694,-87.66,317.83,64.92,45.0,-45.0
20.7076,18.43,774.65,113.62,45.0,-45.0
21.2461,-2.03,742.33,185.66,45.0,-45.0
21.7841,10.67,738.93,267.41,45.0,-45.0
22.3224,25.68,604.84,245.41,45.0,-45.0
22.8607,19.75,573.49,207.77,45.0,-45.0
23.399,9.26,695.57,250.35,45.0,-45.0
23.9373,6.12,723.65,245.68,45.0,-45.0
24.4756,4.13,770.17,501.23,45.0,-45.0
25.014,1.69,733.46,534.55,45.0,-45.0
25.5522,17.49,710.32,281.07,45.0,-45.0
26.0905,-5.01,717.22,284.12,45.0,-45.0
26.6287,2.4,711.53,323.41,45.0,-45.0
27.1671,-3.49,555.34,141.12,45.0,-45.0
27.7054,-10.27,703.82,171.43,45.0,-45.0
28.2437,-15.09,651.71,78.41,45.0,-45.0
28.782,-19.13,651.66,162.52,45.0,-45.0
29.3203,-26.38,815.75,143.33,45.0,-45.0
18.6072,4.97,859.63,387.45,89.9,-45.0
19.1454,-53.9,468.71,137.12,89.9,-45.0
19.6837,-91.56,890.31,64.14,89.9,-45.0
20.2219,14.45,379.82,64.86,89.9,-45.0
20.7601,-60.5,547.74,96.06,89.9,-45.0
21.2984,22.94,548.68,184.0,89.9,-45.0
21.8367,3.11,657.22,259.19,89.9,-45.0
22.3749,-5.68,696.44,257.27,89.9,-45.0
22.9132,-24.0,666.92,209.05,89.9,-45.0
23.4515,1.16,694.31,246.6,89.9,-45.0
23.9898,-9.39,744.78,309.53,89.9,-45.0
24.5282,5.61,673.59,539.44,89.9,-45.0
25.0665,9.48,691.85,478.45,89.9,-45.0
25.6047,-1.32,660.51,256.63,89.9,-45.0
26.143,-5.82,735.56,357.05,89.9,-45.0
26.6813,-6.89,613.72,318.42,89.9,-45.0
27.2196,18.45,812.45,170.52,89.9,-45.0
27.7579,5.36,763.58,166.41,89.9,-45.0
28.2962,-19.08,716.74,113.47,89.9,-45.0
28.8346,-30.14,580.84,145.52,89.9,-45.0
29.3729,-24.36,568.35,143.74,89.9,-45.0
18.6597,-7.44,826.01,372.11,135.0,-45.0
18.7119,0.71,783.83,367.8,135.0,-45.0
18.7641,4.09,943.77,340.71,135.0,-45.0
18.8163,-17.25,804.43,291.91,135.0,-45.0
19.198,-10.28,831.06,145.73,135.0,-45.0
19.2502,-25.19,690.84,136.13,135.0,-45.0
19.3024,-10.39,530.34,121.88,135.0,-45.0
19.3546,-5.28,519.94,109.62,135.0,-45.0
19.7363,-44.76,466.54,62.84,135.0,-45.0
19.7885,-56.58,468.45,71.57,135.0,-45.0
19.8407,12.18,460.98,69.56,135.0,-45.0
19.8929,-55.43,414.85,61.5,135.0,-45.0
20.2745,57.18,281.84,72.1,135.0,-45.0
20.3268,22.74,371.58,57.63,135.0,-45.0
20.379,-33.01,207.19,69.39,135.0,-45.0
20.4313,13.47,406.57,78.72,135.0,-45.0
20.8127,-20.17,642.27,126.04,135.0,-45.0
20.8649,-39.41,637.07,96.04,135.0,-45.0
20.9171,16.47,609.59,135.31,135.0,-45.0
20.9694,-12.28,563.12,128.78,135.0,-45.0
21.3509,3.9,650.29,200.68,135.0,-45.0
21.4031,41.53,712.17,200.96,135.0,-45.0
21.4554,22.32,740.46,223.22,135.0,-45.0
21.5076,6.07,575.82,236.65,135.0,-45.0
21.8894,12.39,648.79,239.36,135.0,-45.0
21.9415,29.64,554.96,261.18,135.0,-45.0
21.9938,51.25,595.35,262.25,135.0,-45.0
22.046,33.87,612.98,262.67,135.0,-45.0
22.4274,16.58,537.18,231.05,135.0,-45.0
22.4797,7.15,735.61,234.34,135.0,-45.0
22.5319,-14.55,551.76,215.54,135.0,-45.0
22.5841,4.29,628.4,224.01,135.0,-45.0
22.9658,-18.88,613.91,192.58,135.0,-45.0
23.018,-28.3,535.14,189.55,135.0,-45.0
23.0702,4.22,649.73,204.5,135.0,-45.0
23.1224,-25.06,658.55,210.29,135.0,-45.0
23.5041,-10.09,668.37,234.97,135.0,-45.0
23.5563,6.43,684.86,254.2,135.0,-45.0
23.6085,5.52,656.14,267.36,135.0,-45.0
23.6607,-1.43,697.33,246.22,135.0,-45.0
24.0423,17.93,727.19,301.89,135.0,-45.0
24.0946,10.53,702.88,320.91,135.0,-45.0
24.1468,-7.83,730.86,349.9,135.0,-45.0
24.199,-3.24,672.48,396.14,135.0,-45.0
24.5807,3.33,726.54,578.53,135.0,-45.0
24.633,13.22,678.88,628.03,135.0,-45.0
24.6852,8.71,756.28,677.92,135.0,-45.0
24.7374,11.24,665.82,580.93,135.0,-45.0
25.119,6.61,707.64,441.27,135.0,-45.0
25.1712,5.91,732.85,446.45,135.0,-45.0
25.2235,12.66,690.79,438.26,135.0,-45.0
25.2757,10.12,747.95,395.49,135.0,-45.0
25.6574,12.6,647.28,249.16,135.0,-45.0
25.7097,-2.59,715.08,319.61,135.0,-45.0
25.7618,-7.09,674.76,290.01,135.0,-45.0
25.8139,7.38,625.45,296.62,135.0,-45.0
26.1956,-0.99,764.17,331.22,135.0,-45.0
26.248,-16.84,731.67,333.18,135.0,-45.0
26.3,-10.57,638.79,282.01,135.0,-45.0
26.3525,2.12,672.1,285.54,135.0,-45.0
26.7338,9.73,666.63,335.03,135.0,-45.0
26.786,-6.18,704.91,282.81,135.0,-45.0
26.8383,9.17,687.24,251.28,135.0,-45.0
26.8905,20.84,690.08,222.86,135.0,-45.0
27.2722,1.31,625.45,145.48,135.0,-45.0
27.3244,29.02,650.87,130.14,135.0,-45.0
27.3766,-6.23,562.84,150.69,135.0,-45.0
27.4288,-0.49,672.96,159.5,135.0,-45.0
27.8105,19.0,726.26,159.08,135.0,-45.0
27.8627,-15.06,615.56,145.06,135.0,-45.0
27.9149,-14.5,637.55,118.04,135.0,-45.0
27.9671,-25.49,630.8,125.21,135.0,-45.0
28.3487,-13.65,579.93,65.36,135.0,-45.0
28.4009,27.12,673.87,104.97,135.0,-45.0
28.4532,-69.0,659.39,112.47,135.0,-45.0
28.5054,30.48,495.48,113.25,135.0,-45.0
28.8871,-26.19,759.38,122.93,135.0,-45.0
28.9393,-34.44,562.52,114.52,135.0,-45.0
28.9915,14.88,576.45,121.21,135.0,-45.0
29.0438,-22.6,739.41,130.9,135.0,-45.0
29.4254,-7.16,767.96,180.47,135.0,-45.0
29.4777,-7.64,696.66,233.58,135.0,-45.0
29.5299,-3.5,663.89,247.66,135.0,-45.0
29.5821,-4.96,684.81,317.36,135.0,-45.0
18.9351,-6.36,717.2,214.5,147.5,39.9
19.4734,25.19,460.87,78.54,147.5,39.9
20.0116,-10.24,415.32,56.83,147.5,39.9
20.5499,8.67,450.62,86.87,147.5,39.9
21.0881,-10.54,796.07,153.97,147.5,39.9
21.6263,21.48,620.77,245.38,147.5,39.9
22.1646,-9.75,682.32,263.87,147.5,39.9
22.703,-9.29,672.47,212.09,147.5,39.9
23.2412,14.3,694.41,226.7,147.5,39.9
23.7796,-2.76,774.26,260.31,147.5,39.9
24.3179,8.94,776.34,432.45,147.5,39.9
24.8562,19.61,709.91,434.67,147.5,39.9
25.3944,7.98,719.13,358.7,147.5,39.9
25.9327,-7.64,614.52,282.14,147.5,39.9
26.471,4.2,726.99,305.28,147.5,39.9
27.0093,4.74,682.09,228.18,147.5,39.9
27.5476,-7.08,712.44,164.66,147.5,39.9
28.0859,-18.82,657.8,135.31,147.5,39.9
28.6242,7.76,733.64,157.59,147.5,39.9
29.1626,-25.96,626.69,134.62,147.5,39.9
29.701,14.67,727.09,382.55,147.5,39.9
