times,winds,temps,intensity,angle1,angle2
20.6136,36.54,1313.25,481.74,102.6,50.2
21.1518,73.54,903.63,882.21,102.6,50.2
21.6901,80.23,748.71,844.2,102.6,50.2
22.2284,77.91,764.4,687.52,102.6,50.2
22.7668,99.71,699.35,670.06,102.6,50.2
23.3052,93.59,683.73,526.8,102.6,50.2
23.8436,81.93,627.61,380.24,102.6,50.2
24.382,42.87,663.67,223.8,102.6,50.2
24.9202,13.69,548.65,184.49,102.6,50.2
25.4585,59.45,334.66,183.63,102.6,50.2
25.9967,60.85,700.26,284.96,102.6,50.2
26.5351,36.29,762.27,181.82,102.6,50.2
27.0733,41.18,644.1,173.31,102.6,50.2
27.6116,44.15,645.34,230.91,102.6,50.2
28.1498,68.76,882.51,278.86,102.6,50.2
28.688,54.08,793.69,274.97,102.6,50.2
29.2264,5.1,657.68,155.3,102.6,50.2
29.7646,36.06,603.64,1707.9,102.6,50.2
18.5655,-4.89,921.46,1075.93,45.1,-45.0
19.104,-31.42,752.24,338.47,45.1,-45.0
19.6423,-38.65,721.83,341.65,45.1,-45.0
20.1807,-35.26,756.35,635.18,45.1,-45.0
20.7188,-49.6,738.46,1062.25,45.1,-45.0
21.2571,-37.12,772.57,1185.36,45.1,-45.0
21.7954,-20.11,734.06,868.5,45.1,-45.0
22.3337,-31.34,715.28,757.97,45.1,-45.0
22.872,-8.17,725.0,726.7,45.1,-45.0
23.4104,-7.15,635.14,523.27,45.1,-45.0
23.9488,-19.09,535.39,296.01,45.1,-45.0
24.4875,-31.77,592.73,138.65,45.1,-45.0
25.0254,6.51,615.83,218.45,45.1,-45.0
25.5637,-80.9,678.49,231.84,45.1,-45.0
26.1022,-47.3,607.42,93.96,45.1,-45.0
26.6403,-31.34,546.18,88.95,45.1,-45.0
27.1785,-68.08,657.44,75.37,45.1,-45.0
27.7168,-40.16,718.97,123.99,45.1,-45.0
28.2552,14.06,702.2,193.68,45.1,-45.0
28.7932,51.71,638.92,205.78,45.1,-45.0
29.3316,-35.49,374.56,98.28,45.1,-45.0
18.6182,-30.5,837.63,1101.13,90.0,-45.0
19.1565,-78.97,624.7,270.75,90.0,-45.0
19.6949,-82.23,691.19,284.53,90.0,-45.0
20.2332,-58.69,741.67,598.24,90.0,-45.0
20.7714,-69.44,749.76,1049.58,90.0,-45.0
21.3097,-50.9,770.82,1151.3,90.0,-45.0
21.8479,-50.27,708.81,810.62,90.0,-45.0
22.3862,-68.74,694.88,656.85,90.0,-45.0
22.9246,111.82,666.82,395.29,90.0,-45.0
23.463,-43.4,424.0,51.61,90.0,-45.0
24.0015,-48.82,338.0,159.21,90.0,-45.0
24.5398,-40.81,323.3,135.59,90.0,-45.0
25.078,-19.38,751.47,238.92,90.0,-45.0
25.6163,-77.47,681.69,329.23,90.0,-45.0
26.1545,-66.78,532.04,172.61,90.0,-45.0
26.6928,-25.59,343.05,117.31,90.0,-45.0
27.2311,-70.21,504.24,131.96,90.0,-45.0
27.7693,-18.76,598.73,133.35,90.0,-45.0
28.3075,-27.66,584.88,278.07,90.0,-45.0
28.8458,-49.52,824.48,210.22,90.0,-45.0
29.3842,-8.95,572.73,76.31,90.0,-45.0
18.6707,-41.09,797.97,853.83,134.8,-45.0
18.7229,-47.61,820.91,712.65,134.8,-45.0
18.7751,-64.38,775.13,563.98,134.8,-45.0
18.8273,-55.44,744.7,461.42,134.8,-45.0
19.209,-90.0,657.98,203.2,134.8,-45.0
19.2613,-77.11,523.67,199.18,134.8,-45.0
19.3135,-85.42,637.54,187.13,134.8,-45.0
19.3657,110.29,693.17,204.2,134.8,-45.0
19.7474,-89.88,622.55,213.65,134.8,-45.0
19.7997,-75.83,668.71,227.84,134.8,-45.0
19.8519,-90.73,714.09,242.45,134.8,-45.0
19.9041,-99.52,618.33,255.44,134.8,-45.0
20.2858,-80.37,768.29,447.13,134.8,-45.0
20.338,-92.49,736.07,474.78,134.8,-45.0
20.3902,-96.95,786.74,562.83,134.8,-45.0
20.4424,-77.2,749.91,543.72,134.8,-45.0
20.8239,-74.89,477.55,771.78,134.8,-45.0
20.8761,-58.78,700.93,905.62,134.8,-45.0
20.9284,-55.26,799.27,1015.83,134.8,-45.0
20.9806,-56.02,759.36,1006.39,134.8,-45.0
21.3622,-40.92,772.35,1112.09,134.8,-45.0
21.4144,-32.09,775.3,1081.71,134.8,-45.0
21.4667,-42.8,781.24,1050.77,134.8,-45.0
21.5189,-42.47,772.74,1013.98,134.8,-45.0
21.9004,-36.62,765.66,817.61,134.8,-45.0
21.9527,-48.11,750.98,753.25,134.8,-45.0
22.0049,-48.4,740.11,713.11,134.8,-45.0
22.0571,-53.67,763.72,698.12,134.8,-45.0
22.4388,-75.19,818.7,578.11,134.8,-45.0
22.491,-61.31,720.07,559.09,134.8,-45.0
22.5433,-57.54,725.39,547.25,134.8,-45.0
22.5955,-59.81,735.61,532.78,134.8,-45.0
22.9772,-50.09,689.56,530.02,134.8,-45.0
23.0294,-58.14,649.64,508.71,134.8,-45.0
23.0816,-41.35,693.17,517.55,134.8,-45.0
23.1338,-51.14,735.61,515.88,134.8,-45.0
23.5156,-81.19,633.13,410.13,134.8,-45.0
23.5678,-75.71,640.74,406.53,134.8,-45.0
23.6201,-78.87,666.12,399.98,134.8,-45.0
23.6723,-69.47,625.37,380.36,134.8,-45.0
24.054,-62.02,641.17,300.3,134.8,-45.0
24.1063,-84.32,703.69,277.61,134.8,-45.0
24.1585,-50.71,477.63,235.39,134.8,-45.0
24.2108,-66.82,594.21,255.64,134.8,-45.0
24.5924,-26.38,824.28,131.53,134.8,-45.0
24.6446,-26.78,498.59,151.59,134.8,-45.0
24.6968,-23.57,432.55,155.58,134.8,-45.0
24.749,-42.84,590.65,192.8,134.8,-45.0
25.1305,6.89,636.19,241.89,134.8,-45.0
25.1827,-14.65,651.14,290.57,134.8,-45.0
25.235,-29.9,527.37,263.39,134.8,-45.0
25.2872,-36.95,668.47,281.39,134.8,-45.0
25.6688,-34.29,842.25,445.39,134.8,-45.0
25.7211,-13.38,760.89,414.87,134.8,-45.0
25.7733,-22.14,755.16,429.45,134.8,-45.0
25.8255,-13.87,601.61,326.39,134.8,-45.0
26.207,-10.01,764.92,341.61,134.8,-45.0
26.2593,65.01,814.75,,134.8,-45.0
26.3115,-14.25,1059.23,362.17,134.8,-45.0
26.3637,-14.11,792.28,282.3,134.8,-45.0
26.7453,-35.29,783.99,222.35,134.8,-45.0
26.7976,-7.21,1144.69,247.28,134.8,-45.0
26.8498,-14.68,828.4,253.7,134.8,-45.0
26.902,-39.07,816.45,234.52,134.8,-45.0
27.2837,-44.08,566.53,250.87,134.8,-45.0
27.3358,-38.06,724.84,246.9,134.8,-45.0
27.3881,-30.17,1172.34,293.16,134.8,-45.0
27.4405,-28.64,873.39,296.44,134.8,-45.0
27.8218,-33.69,617.98,374.67,134.8,-45.0
27.8741,-34.34,929.73,409.98,134.8,-45.0
27.9263,-32.84,718.39,341.6,134.8,-45.0
27.9785,-39.45,1157.74,414.56,134.8,-45.0
28.3601,-55.1,579.03,347.77,134.8,-45.0
28.4123,-61.19,753.51,364.69,134.8,-45.0
28.4645,-45.73,712.34,313.17,134.8,-45.0
28.5168,-54.9,826.02,338.96,134.8,-45.0
28.8983,-34.8,764.24,206.33,134.8,-45.0
28.9506,-41.19,548.28,189.24,134.8,-45.0
29.0028,-39.07,433.01,153.98,134.8,-45.0
29.055,-29.68,656.8,132.07,134.8,-45.0
29.4369,-52.88,600.57,155.21,134.8,-45.0
29.4891,-52.38,500.74,85.7,134.8,-45.0
29.5411,-23.0,686.39,142.96,134.8,-45.0
29.5934,-22.43,706.79,201.89,134.8,-45.0
18.9461,39.32,641.12,221.01,147.4,39.9
19.4845,12.39,514.17,131.61,147.4,39.9
20.0229,-1.87,692.79,255.36,147.4,39.9
20.5611,19.99,779.41,606.78,147.4,39.9
21.0992,47.17,735.06,1070.16,147.4,39.9
21.6375,59.48,740.22,830.7,147.4,39.9
22.1759,54.73,770.72,771.09,147.4,39.9
22.7143,72.48,762.61,807.51,147.4,39.9
23.2526,70.36,707.12,588.77,147.4,39.9
23.791,66.45,747.67,471.02,147.4,39.9
24.3296,45.98,636.9,261.82,147.4,39.9
24.8676,10.08,673.45,199.67,147.4,39.9
25.4059,15.79,709.06,254.78,147.4,39.9
25.9444,16.81,736.27,187.22,147.4,39.9
26.4825,3.61,691.65,90.62,147.4,39.9
27.0207,-36.31,429.7,87.53,147.4,39.9
27.559,14.96,279.12,89.53,147.4,39.9
28.0973,49.13,765.97,208.73,147.4,39.9
28.6355,75.14,438.27,203.06,147.4,39.9
29.1738,15.14,879.61,154.44,147.4,39.9
29.712,38.32,672.03,707.21,147.4,39.9
