times,winds,temps,intensity,angle1,angle2
26.3911,-19.33,720.21,355.55,12.7,-50.2
26.9295,-16.6,822.85,466.41,12.7,-50.2
27.4677,11.19,1016.43,479.06,12.7,-50.2
28.006,28.9,758.8,429.62,12.7,-50.2
28.5443,31.03,474.59,242.39,12.7,-50.2
29.0826,0.75,581.72,144.78,12.7,-50.2
29.6209,-9.2,743.18,497.48,12.7,-50.2
18.4226,60.0,869.66,1116.26,102.6,50.2
18.9608,58.32,889.51,703.14,102.6,50.2
19.499,78.3,860.55,561.14,102.6,50.2
20.0371,41.99,759.4,383.5,102.6,50.2
20.5753,49.4,773.1,331.59,102.6,50.2
21.1136,87.37,778.45,523.66,102.6,50.2
21.6519,76.71,851.71,901.44,102.6,50.2
22.1902,79.67,908.19,1203.61,102.6,50.2
22.7284,96.07,,,102.6,50.2
23.2668,77.37,552.31,762.99,102.6,50.2
23.8051,58.22,774.46,740.89,102.6,50.2
24.3434,60.38,753.62,600.37,102.6,50.2
24.8817,69.04,681.25,455.86,102.6,50.2
25.4201,61.12,709.8,364.69,102.6,50.2
25.9583,50.95,721.75,373.47,102.6,50.2
26.4968,49.59,877.01,443.64,102.6,50.2
27.0351,46.42,651.99,395.04,102.6,50.2
27.5734,64.7,880.1,340.84,102.6,50.2
28.1117,55.76,913.88,291.7,102.6,50.2
28.65,42.27,604.08,154.99,102.6,50.2
29.1882,16.72,601.49,163.35,102.6,50.2
29.7266,15.14,684.01,2472.85,102.6,50.2
18.5278,15.44,1062.65,1737.71,45.0,-45.0
19.066,20.25,892.98,874.9,45.0,-45.0
19.6042,-3.2,862.03,589.78,45.0,-45.0
20.1423,-28.07,851.85,500.56,45.0,-45.0
20.6808,-47.98,858.25,593.05,45.0,-45.0
21.2188,-57.15,843.13,927.68,45.0,-45.0
21.7572,-57.1,867.83,1319.77,45.0,-45.0
22.2954,-77.16,610.29,1153.52,45.0,-45.0
22.8336,-70.85,1083.12,1353.41,45.0,-45.0
23.3719,-55.45,875.45,1000.28,45.0,-45.0
23.9103,-50.34,763.64,824.5,45.0,-45.0
24.4486,-51.49,812.42,737.4,45.0,-45.0
24.9872,-35.34,730.91,560.66,45.0,-45.0
25.5253,-48.37,746.14,437.92,45.0,-45.0
26.0637,-50.58,771.14,409.58,45.0,-45.0
26.602,-52.9,866.85,416.59,45.0,-45.0
27.1404,-29.58,887.1,444.04,45.0,-45.0
27.6787,-38.66,1047.46,479.21,45.0,-45.0
28.2169,-0.64,498.45,282.22,45.0,-45.0
28.7552,-18.16,1112.39,263.65,45.0,-45.0
29.2934,-4.25,497.3,,45.0,-45.0
18.5804,-35.5,1155.19,1777.44,89.9,-45.0
19.1186,-65.73,940.27,713.33,89.9,-45.0
19.6568,-78.01,759.79,357.83,89.9,-45.0
20.1949,132.52,767.2,342.6,89.9,-45.0
20.7331,108.59,799.51,362.42,89.9,-45.0
21.2714,-97.01,898.21,612.71,89.9,-45.0
21.8097,-85.84,879.21,1042.76,89.9,-45.0
22.348,-90.98,750.61,1045.5,89.9,-45.0
22.8862,-79.57,1021.56,1484.22,89.9,-45.0
23.4245,-50.15,783.94,840.21,89.9,-45.0
23.9628,-68.84,809.74,847.9,89.9,-45.0
24.5012,-65.37,744.39,742.21,89.9,-45.0
25.0395,-65.02,694.09,544.72,89.9,-45.0
25.5778,-61.82,775.18,485.58,89.9,-45.0
26.1162,-54.35,745.28,469.42,89.9,-45.0
26.6546,-55.45,829.63,505.7,89.9,-45.0
27.1929,-38.61,741.02,492.96,89.9,-45.0
27.7312,-37.78,942.93,394.25,89.9,-45.0
28.2697,-45.97,528.48,225.01,89.9,-45.0
28.8078,-32.25,756.75,,89.9,-45.0
29.346,-34.9,563.92,143.76,89.9,-45.0
18.6329,-45.85,1341.66,856.48,135.0,-45.0
18.6852,-35.04,,,135.0,-45.0
18.7374,-65.47,942.46,1179.43,135.0,-45.0
18.7896,-65.41,898.96,1011.01,135.0,-45.0
19.1711,-94.01,915.76,579.5,135.0,-45.0
19.2233,-90.29,882.89,530.81,135.0,-45.0
19.2756,-90.17,954.41,518.36,135.0,-45.0
19.3278,-93.47,813.2,462.17,135.0,-45.0
19.7093,114.89,786.35,267.64,135.0,-45.0
19.7615,103.25,812.08,253.66,135.0,-45.0
19.8137,-83.7,759.92,266.42,135.0,-45.0
19.8659,-88.3,810.5,266.74,135.0,-45.0
20.2474,-62.34,566.96,205.12,135.0,-45.0
20.2996,-79.64,1023.31,258.12,135.0,-45.0
20.3519,117.15,456.93,189.35,135.0,-45.0
20.4041,116.9,325.52,170.19,135.0,-45.0
20.7857,116.65,776.98,212.7,135.0,-45.0
20.8379,129.13,694.4,188.98,135.0,-45.0
20.8901,-92.44,673.15,196.3,135.0,-45.0
20.9423,-80.22,655.42,188.0,135.0,-45.0
21.324,-82.72,815.68,370.5,135.0,-45.0
21.3762,-84.35,850.97,390.65,135.0,-45.0
21.4285,-74.24,851.95,423.53,135.0,-45.0
21.4808,-82.87,839.7,443.91,135.0,-45.0
21.8623,-66.26,885.79,786.93,135.0,-45.0
21.9145,-62.66,840.02,846.83,135.0,-45.0
21.9667,-70.69,795.8,842.86,135.0,-45.0
22.0191,-75.48,872.45,914.97,135.0,-45.0
22.4005,-55.01,,,135.0,-45.0
22.4528,-65.62,882.87,,135.0,-45.0
22.505,-63.07,913.15,,135.0,-45.0
22.5573,-68.58,,,135.0,-45.0
22.9387,-58.99,1022.77,1465.56,135.0,-45.0
22.991,-56.78,1002.37,1434.96,135.0,-45.0
23.0432,-54.36,997.43,1409.11,135.0,-45.0
23.0954,-50.42,960.74,1329.56,135.0,-45.0
23.477,-45.34,679.07,903.28,135.0,-45.0
23.5293,-55.78,573.79,783.96,135.0,-45.0
23.5815,-66.51,502.85,793.49,135.0,-45.0
23.6337,-42.33,641.86,770.4,135.0,-45.0
24.0154,-49.12,731.16,787.2,135.0,-45.0
24.0676,-43.52,746.05,777.09,135.0,-45.0
24.1198,-44.19,743.87,789.35,135.0,-45.0
24.1721,-45.23,747.43,788.88,135.0,-45.0
24.5537,-43.25,827.57,766.69,135.0,-45.0
24.6059,-38.69,772.08,706.59,135.0,-45.0
24.6582,-40.75,685.15,726.97,135.0,-45.0
24.7104,-39.02,705.94,692.25,135.0,-45.0
25.0921,-40.71,721.07,548.66,135.0,-45.0
25.1443,-43.19,686.88,530.04,135.0,-45.0
25.1965,-42.53,708.68,537.16,135.0,-45.0
25.2487,-40.81,651.66,502.96,135.0,-45.0
25.6304,-46.11,817.65,483.34,135.0,-45.0
25.6826,-45.2,781.8,437.79,135.0,-45.0
25.7348,-34.13,761.77,485.98,135.0,-45.0
25.7871,-31.86,809.53,471.15,135.0,-45.0
26.1688,-44.09,858.32,488.73,135.0,-45.0
26.221,-54.85,777.9,463.22,135.0,-45.0
26.2732,-50.49,773.07,427.13,135.0,-45.0
26.3255,-35.64,768.86,434.47,135.0,-45.0
26.7071,-11.75,723.17,472.74,135.0,-45.0
26.7593,-29.28,652.85,469.96,135.0,-45.0
26.8116,-29.1,719.35,486.85,135.0,-45.0
26.8638,-34.48,614.52,449.6,135.0,-45.0
27.2455,-54.09,988.21,362.57,135.0,-45.0
27.2977,-90.95,723.77,296.75,135.0,-45.0
27.3499,-31.77,506.67,282.39,135.0,-45.0
27.4022,-37.44,876.25,372.54,135.0,-45.0
27.7837,-36.75,581.25,287.02,135.0,-45.0
27.836,-28.28,801.87,306.81,135.0,-45.0
27.8882,-38.65,706.73,293.15,135.0,-45.0
27.9405,-30.99,969.12,312.9,135.0,-45.0
28.322,-32.71,948.02,251.21,135.0,-45.0
28.3742,-51.84,616.0,194.33,135.0,-45.0
28.4265,-52.78,481.2,189.56,135.0,-45.0
28.4787,-49.26,729.32,196.17,135.0,-45.0
28.8603,-42.56,555.21,203.28,135.0,-45.0
28.9125,-73.34,379.57,177.66,135.0,-45.0
28.9649,-78.96,527.75,176.46,135.0,-45.0
29.0171,-27.74,994.49,234.39,135.0,-45.0
29.3985,-33.32,932.88,347.85,135.0,-45.0
29.4508,-25.92,527.96,290.05,135.0,-45.0
29.503,-6.88,642.21,332.0,135.0,-45.0
29.5552,-26.4,724.39,372.3,135.0,-45.0
18.9083,76.44,894.99,860.93,147.5,39.9
19.4464,79.42,877.24,646.74,147.5,39.9
19.9846,64.22,845.69,536.67,147.5,39.9
20.5229,49.55,1118.48,,147.5,39.9
21.0611,33.64,860.51,654.41,147.5,39.9
21.5994,40.41,796.25,1074.14,147.5,39.9
22.1376,41.96,751.42,1065.01,147.5,39.9
22.6759,32.39,,,147.5,39.9
23.2141,57.87,979.79,977.06,147.5,39.9
23.7526,23.09,772.13,748.21,147.5,39.9
24.291,29.75,734.62,651.1,147.5,39.9
24.8292,27.8,727.95,459.84,147.5,39.9
25.3675,30.9,684.11,357.38,147.5,39.9
25.9058,10.07,835.57,369.86,147.5,39.9
26.4442,30.91,665.44,363.39,147.5,39.9
26.9826,42.9,893.86,468.05,147.5,39.9
27.5209,34.49,561.06,328.67,147.5,39.9
28.0593,34.06,918.85,336.38,147.5,39.9
28.5974,20.92,567.68,161.61,147.5,39.9
29.1357,-2.64,684.76,190.74,147.5,39.9
29.6741,11.94,760.37,1068.49,147.5,39.9
