times,winds,temps,intensity,angle1,angle2
18.4662,-9.17,843.81,1333.31,102.6,-0.0
19.0042,21.29,790.59,383.46,102.6,-0.0
19.5421,-10.47,922.44,366.62,102.6,-0.0
20.0801,-11.69,944.57,518.11,102.6,-0.0
20.6181,-5.01,955.22,747.46,102.6,-0.0
21.156,-1.55,1030.7,1255.19,102.6,-0.0
21.694,15.43,825.95,1064.54,102.6,-0.0
22.232,2.36,850.87,922.88,102.6,-0.0
22.7702,-15.98,940.81,711.73,102.6,-0.0
23.308,4.27,909.77,837.2,102.6,-0.0
23.846,-16.15,768.92,656.52,102.6,-0.0
24.384,5.71,771.66,706.92,102.6,-0.0
24.9221,7.06,935.13,763.27,102.6,-0.0
25.4601,-3.73,831.18,554.71,102.6,-0.0
25.9981,2.85,873.59,492.33,102.6,-0.0
26.5361,3.95,821.61,411.04,102.6,-0.0
27.074,12.9,665.54,233.01,102.6,-0.0
27.612,-5.74,672.33,206.96,102.6,-0.0
28.15,-22.29,623.23,146.4,102.6,-0.0
28.688,-4.63,599.28,111.53,102.6,-0.0
29.226,-26.78,587.65,145.43,102.6,-0.0
18.3608,8.55,1019.83,1994.63,12.8,-50.2
18.846,38.52,1025.08,906.64,12.8,-50.2
19.384,-1.67,945.99,356.12,12.8,-50.2
19.9219,3.35,1022.08,594.67,12.8,-50.2
20.4599,-11.97,914.74,1438.07,12.8,-50.2
20.9979,-1.38,987.89,1292.18,12.8,-50.2
21.5359,17.6,867.45,1099.15,12.8,-50.2
22.0739,12.96,822.79,735.96,12.8,-50.2
22.6119,6.91,875.26,712.33,12.8,-50.2
23.1499,4.44,922.46,678.95,12.8,-50.2
23.6879,-2.67,848.33,451.22,12.8,-50.2
24.2261,17.89,815.47,1018.59,12.8,-50.2
24.7641,17.54,784.33,951.17,12.8,-50.2
25.3018,4.21,911.03,850.6,12.8,-50.2
25.8399,-12.79,959.27,512.74,12.8,-50.2
26.3779,-0.21,814.36,415.91,12.8,-50.2
26.9158,-14.24,761.02,352.44,12.8,-50.2
27.4538,-31.35,872.89,235.03,12.8,-50.2
27.9918,10.57,329.72,128.83,12.8,-50.2
28.5298,-0.27,672.82,85.49,12.8,-50.2
29.0678,-31.52,1208.29,99.81,12.8,-50.2
29.6057,-40.95,623.49,468.5,12.8,-50.2
18.4137,32.91,1013.23,1322.13,102.6,50.2
18.9517,38.1,858.06,381.36,102.6,50.2
19.4896,24.38,919.73,337.19,102.6,50.2
20.0276,28.86,979.01,534.09,102.6,50.2
20.5655,70.45,947.91,1110.79,102.6,50.2
21.1035,23.84,867.38,1099.57,102.6,50.2
21.6415,25.37,915.02,956.67,102.6,50.2
22.1795,29.18,831.51,879.26,102.6,50.2
22.7176,4.03,973.95,645.16,102.6,50.2
23.2555,24.43,950.03,743.4,102.6,50.2
23.7935,2.88,887.48,524.02,102.6,50.2
24.3315,86.38,803.14,734.19,102.6,50.2
24.8696,86.74,843.5,825.83,102.6,50.2
25.4075,74.55,877.54,653.77,102.6,50.2
25.9456,-0.64,901.38,401.84,102.6,50.2
26.4836,23.38,773.56,380.66,102.6,50.2
27.0215,49.42,810.51,325.86,102.6,50.2
27.5597,39.49,872.33,212.34,102.6,50.2
28.0975,-20.78,661.26,116.46,102.6,50.2
28.6355,-12.84,441.95,92.22,102.6,50.2
29.1735,-31.24,450.75,104.92,102.6,50.2
29.7113,-23.79,746.83,1032.63,102.6,50.2
18.5189,-11.18,800.72,1185.43,44.9,-45.0
19.0568,3.95,934.66,385.98,44.9,-45.0
19.5948,-11.18,953.98,360.15,44.9,-45.0
20.1327,-32.16,875.65,826.2,44.9,-45.0
20.6707,-36.34,913.64,1399.53,44.9,-45.0
21.2087,-16.4,993.41,1460.38,44.9,-45.0
21.7469,19.79,907.53,876.23,44.9,-45.0
22.2847,-3.27,823.0,1129.42,44.9,-45.0
22.8227,-4.72,825.73,626.91,44.9,-45.0
23.3607,-12.4,863.06,617.89,44.9,-45.0
23.8987,-28.99,910.54,785.72,44.9,-45.0
24.4369,-30.02,838.66,1083.56,44.9,-45.0
24.975,-30.53,931.15,948.21,44.9,-45.0
25.5127,-39.84,824.8,716.73,44.9,-45.0
26.0507,-19.94,903.12,407.83,44.9,-45.0
26.5887,-4.0,733.58,329.92,44.9,-45.0
27.1266,-31.7,802.57,309.08,44.9,-45.0
27.6646,-33.42,448.6,190.3,44.9,-45.0
28.2027,103.84,1117.72,,44.9,-45.0
28.7407,8.79,589.36,90.57,44.9,-45.0
29.2786,-16.82,645.3,143.66,44.9,-45.0
18.5714,-40.08,882.79,1562.33,90.0,-45.0
19.1093,-37.86,837.66,380.32,90.0,-45.0
19.6473,-16.01,896.15,340.71,90.0,-45.0
20.1852,-88.62,917.38,582.94,90.0,-45.0
20.7232,-33.3,922.6,778.16,90.0,-45.0
21.2612,-16.63,853.03,1208.41,90.0,-45.0
21.7992,13.52,1020.5,1017.73,90.0,-45.0
22.3372,-13.9,826.25,900.64,90.0,-45.0
22.8752,-12.66,872.86,652.74,90.0,-45.0
23.4132,6.46,788.81,548.73,90.0,-45.0
23.9512,-46.4,813.6,857.06,90.0,-45.0
24.4892,-73.97,837.51,1003.83,90.0,-45.0
25.0274,-72.95,940.93,1044.42,90.0,-45.0
25.5652,-57.72,849.77,696.92,90.0,-45.0
26.1032,-7.54,890.62,421.28,90.0,-45.0
26.6413,-19.95,800.55,365.36,90.0,-45.0
27.1791,-21.39,577.41,228.34,90.0,-45.0
27.7172,-58.16,542.03,217.38,90.0,-45.0
28.2552,-27.99,916.45,132.71,90.0,-45.0
28.7932,-12.59,587.74,86.8,90.0,-45.0
29.3312,-27.87,597.95,157.77,90.0,-45.0
18.624,-64.8,822.09,1412.55,134.9,-45.0
18.6762,-71.61,1190.95,1398.28,134.9,-45.0
18.7284,-76.94,1105.58,1128.96,134.9,-45.0
18.7806,-53.61,1002.64,913.71,134.9,-45.0
19.1618,-20.54,847.07,391.05,134.9,-45.0
19.214,-30.62,790.24,385.47,134.9,-45.0
19.2662,1.9,689.64,312.02,134.9,-45.0
19.3184,-8.99,874.45,337.87,134.9,-45.0
19.6998,-5.84,922.96,344.9,134.9,-45.0
19.752,-16.35,967.76,395.41,134.9,-45.0
19.8043,-14.46,1028.41,454.95,134.9,-45.0
19.8564,-20.2,873.59,445.83,134.9,-45.0
20.2377,-98.64,973.78,469.21,134.9,-45.0
20.2899,-99.04,962.88,483.6,134.9,-45.0
20.3421,-90.54,946.3,507.65,134.9,-45.0
20.3943,-88.86,901.66,474.21,134.9,-45.0
20.7757,-17.46,864.94,720.35,134.9,-45.0
20.8279,-50.9,950.12,670.62,134.9,-45.0
20.8801,-64.42,953.93,646.84,134.9,-45.0
20.9323,-24.76,1013.14,810.24,134.9,-45.0
21.3137,2.4,988.59,991.88,134.9,-45.0
21.3659,-1.06,917.43,1197.26,134.9,-45.0
21.4181,-5.02,1057.62,1160.98,134.9,-45.0
21.4704,7.89,850.78,1014.71,134.9,-45.0
21.8517,8.23,801.5,899.83,134.9,-45.0
21.9041,-0.93,916.99,890.17,134.9,-45.0
21.9562,-3.6,806.45,918.54,134.9,-45.0
22.0083,-1.87,820.31,877.0,134.9,-45.0
22.3897,-31.53,977.99,915.08,134.9,-45.0
22.4419,-1.06,794.89,765.88,134.9,-45.0
22.4941,-11.97,839.64,696.22,134.9,-45.0
22.5463,-11.89,783.41,808.18,134.9,-45.0
22.9277,-7.59,833.5,736.79,134.9,-45.0
22.9799,-3.46,809.48,604.94,134.9,-45.0
23.0321,-14.39,941.74,690.95,134.9,-45.0
23.0843,-28.61,917.11,818.63,134.9,-45.0
23.4657,-9.25,880.31,640.52,134.9,-45.0
23.5179,-3.65,763.88,515.98,134.9,-45.0
23.5701,-4.02,961.56,519.85,134.9,-45.0
23.6223,-19.63,916.46,522.23,134.9,-45.0
24.0037,-61.94,971.83,917.61,134.9,-45.0
24.0559,-82.51,950.04,939.44,134.9,-45.0
24.1081,-82.39,926.69,997.11,134.9,-45.0
24.1605,-84.69,786.46,853.76,134.9,-45.0
24.5417,-77.35,785.99,965.39,134.9,-45.0
24.5939,-83.59,829.04,863.63,134.9,-45.0
24.6461,-81.92,966.17,1001.16,134.9,-45.0
24.6984,-79.4,801.21,839.03,134.9,-45.0
25.0798,-69.0,773.46,698.74,134.9,-45.0
25.1319,-71.03,923.13,849.01,134.9,-45.0
25.1841,-61.48,827.85,709.32,134.9,-45.0
25.2363,-66.7,922.28,762.96,134.9,-45.0
25.6177,-46.13,938.04,665.17,134.9,-45.0
25.6699,-26.18,963.45,545.22,134.9,-45.0
25.7221,-18.35,922.61,514.78,134.9,-45.0
25.7743,-30.79,758.88,518.03,134.9,-45.0
26.1558,-10.76,838.14,381.19,134.9,-45.0
26.208,-3.09,884.55,356.79,134.9,-45.0
