times,winds,temps,intensity,angle1,angle2
19.5315,104.33,499.0,70.97,102.5,50.2
20.0699,147.08,235.35,24.31,102.5,50.2
20.6082,201.28,432.1,13.82,102.5,50.2
21.1464,43.65,770.42,15.47,102.5,50.2
21.6846,112.84,416.45,18.46,102.5,50.2
22.223,-68.52,481.44,38.84,102.5,50.2
22.7613,-15.15,410.17,36.96,102.5,50.2
23.2995,-64.68,786.84,44.13,102.5,50.2
23.8377,-48.94,606.14,76.96,102.5,50.2
24.3761,21.08,632.06,130.58,102.5,50.2
24.9143,18.69,1104.22,,102.5,50.2
25.4525,44.5,1139.24,269.12,102.5,50.2
25.9907,31.44,839.58,202.49,102.5,50.2
26.5289,15.05,825.15,191.8,102.5,50.2
27.0671,28.84,760.9,211.86,102.5,50.2
27.6053,30.88,742.68,281.35,102.5,50.2
28.1436,42.51,599.74,318.17,102.5,50.2
28.6819,39.5,636.47,242.49,102.5,50.2
29.2202,17.61,688.49,278.08,102.5,50.2
29.7585,-0.99,692.81,1079.39,102.5,50.2
18.5604,9.13,857.72,1025.09,45.0,-45.0
19.0986,12.32,737.8,193.43,45.0,-45.0
19.6368,-26.76,261.33,55.55,45.0,-45.0
20.1751,180.03,370.04,25.37,45.0,-45.0
20.7135,156.18,601.0,21.21,45.0,-45.0
21.2516,-78.51,663.23,25.12,45.0,-45.0
21.7898,17.31,398.73,,45.0,-45.0
22.3282,100.08,203.21,27.0,45.0,-45.0
22.8666,108.91,622.28,55.13,45.0,-45.0
23.4048,-65.74,627.13,61.81,45.0,-45.0
23.9429,8.59,773.53,83.37,45.0,-45.0
24.4813,51.17,487.25,150.69,45.0,-45.0
25.0195,22.7,921.31,231.57,45.0,-45.0
25.5577,0.43,771.07,239.75,45.0,-45.0
26.0959,-3.63,711.48,193.38,45.0,-45.0
26.6341,13.99,765.9,233.72,45.0,-45.0
27.1723,33.85,623.66,265.3,45.0,-45.0
27.7105,53.93,812.96,258.06,45.0,-45.0
28.2489,26.05,649.13,253.95,45.0,-45.0
28.7871,8.32,654.74,274.43,45.0,-45.0
29.3255,-25.45,667.59,211.94,45.0,-45.0
18.6129,-12.85,895.68,1015.21,89.9,-45.0
19.1511,-26.73,414.21,153.99,89.9,-45.0
19.6893,-33.33,411.63,40.19,89.9,-45.0
20.2277,129.14,,21.67,89.9,-45.0
20.766,256.87,156.0,22.53,89.9,-45.0
21.3041,114.75,1348.0,30.26,89.9,-45.0
21.8424,,,41.94,89.9,-45.0
22.3808,-11.39,620.0,27.72,89.9,-45.0
22.9191,17.65,609.07,48.49,89.9,-45.0
23.4573,-42.1,577.9,66.29,89.9,-45.0
23.9955,0.22,755.05,127.63,89.9,-45.0
24.5339,-0.63,934.27,166.55,89.9,-45.0
25.0721,37.92,737.98,258.1,89.9,-45.0
25.6104,25.46,570.22,216.09,89.9,-45.0
26.1485,22.96,735.53,206.35,89.9,-45.0
26.6867,29.13,803.83,243.08,89.9,-45.0
27.2249,44.19,717.41,315.85,89.9,-45.0
27.7632,43.75,672.12,293.46,89.9,-45.0
28.3014,23.78,658.76,258.03,89.9,-45.0
28.8397,-3.11,630.24,250.08,89.9,-45.0
29.378,-9.45,644.79,203.1,89.9,-45.0
18.6655,-13.07,870.33,752.14,134.8,-45.0
18.7177,-32.84,925.0,685.77,134.8,-45.0
18.7699,-35.74,876.58,556.6,134.8,-45.0
18.8221,-37.51,796.3,382.69,134.8,-45.0
19.2037,-71.44,378.45,119.39,134.8,-45.0
19.2559,-97.44,795.69,116.82,134.8,-45.0
19.3081,-96.33,504.67,108.04,134.8,-45.0
19.3603,122.5,648.76,74.97,134.8,-45.0
19.7419,85.29,881.74,26.05,134.8,-45.0
19.7941,8.84,245.46,32.37,134.8,-45.0
19.8463,-69.48,296.86,29.98,134.8,-45.0
19.8985,125.09,,24.12,134.8,-45.0
20.2802,-7.64,353.91,20.47,134.8,-45.0
20.3324,107.75,100.0,12.02,134.8,-45.0
20.3846,231.92,,19.65,134.8,-45.0
20.4369,77.73,335.38,16.4,134.8,-45.0
20.8186,6.64,408.0,23.47,134.8,-45.0
20.8708,-21.49,,15.55,134.8,-45.0
20.923,208.03,,19.5,134.8,-45.0
20.9752,-11.75,165.18,17.53,134.8,-45.0
21.3567,227.72,133.0,16.88,134.8,-45.0
21.409,209.03,565.23,23.66,134.8,-45.0
21.4612,243.42,998.59,12.5,134.8,-45.0
21.5134,141.99,,17.29,134.8,-45.0
21.8949,-36.28,635.61,21.21,134.8,-45.0
21.9472,146.06,,24.31,134.8,-45.0
21.9994,-88.95,117.0,32.12,134.8,-45.0
22.0516,-36.25,432.14,25.2,134.8,-45.0
22.4333,-20.15,388.13,29.76,134.8,-45.0
22.4855,19.24,289.02,31.9,134.8,-45.0
22.5378,15.43,585.31,38.89,134.8,-45.0
22.59,56.74,795.38,36.74,134.8,-45.0
22.9717,-31.1,390.42,37.54,134.8,-45.0
23.0241,-8.34,519.07,59.73,134.8,-45.0
23.0763,4.84,411.22,57.31,134.8,-45.0
23.1285,6.07,275.08,51.06,134.8,-45.0
23.5098,-16.02,674.02,69.06,134.8,-45.0
23.5621,-48.83,704.19,73.77,134.8,-45.0
23.6143,113.21,406.03,69.73,134.8,-45.0
23.6665,-38.13,806.01,52.65,134.8,-45.0
24.048,-7.23,862.8,99.89,134.8,-45.0
24.1002,-22.04,573.48,97.43,134.8,-45.0
24.1525,28.75,795.63,112.51,134.8,-45.0
24.2047,24.9,845.52,141.3,134.8,-45.0
24.5864,41.83,747.51,168.3,134.8,-45.0
24.6389,19.05,783.64,183.95,134.8,-45.0
24.6909,33.18,847.98,218.32,134.8,-45.0
24.7431,19.28,709.94,168.03,134.8,-45.0
25.1246,16.4,760.81,206.62,134.8,-45.0
25.1769,14.6,800.25,238.03,134.8,-45.0
25.2291,26.14,879.31,248.8,134.8,-45.0
25.2813,22.9,763.13,283.63,134.8,-45.0
25.6628,-0.74,768.77,230.5,134.8,-45.0
25.715,155.65,858.19,,134.8,-45.0
25.7673,40.5,788.31,212.43,134.8,-45.0
25.8195,15.91,821.79,223.76,134.8,-45.0
26.201,11.24,823.99,223.13,134.8,-45.0
26.2532,15.2,855.41,208.3,134.8,-45.0
26.3054,22.05,515.2,188.46,134.8,-45.0
26.3577,33.82,849.73,252.89,134.8,-45.0
26.7392,25.75,885.54,251.6,134.8,-45.0
26.7914,34.6,724.85,228.54,134.8,-45.0
26.8437,44.74,827.85,251.28,134.8,-45.0
26.8959,29.18,689.85,276.03,134.8,-45.0
27.2774,41.11,855.69,278.44,134.8,-45.0
27.3297,34.26,754.19,277.03,134.8,-45.0
27.3819,44.79,784.21,277.21,134.8,-45.0
27.4341,28.12,749.5,263.37,134.8,-45.0
27.8156,28.95,620.63,255.37,134.8,-45.0
27.8678,41.83,686.42,288.97,134.8,-45.0
27.92,47.52,714.69,328.71,134.8,-45.0
27.9723,40.76,712.04,323.93,134.8,-45.0
28.3539,15.67,657.45,233.16,134.8,-45.0
28.4062,3.46,608.51,235.17,134.8,-45.0
28.4584,23.26,719.07,296.35,134.8,-45.0
28.5106,12.81,679.21,279.21,134.8,-45.0
28.8922,6.65,605.65,221.84,134.8,-45.0
28.9444,6.45,578.42,267.37,134.8,-45.0
28.9967,-10.62,692.69,233.96,134.8,-45.0
29.0489,29.06,636.02,226.57,134.8,-45.0
29.4307,23.77,488.26,225.03,134.8,-45.0
29.4829,0.85,613.57,196.88,134.8,-45.0
29.535,8.98,646.75,253.01,134.8,-45.0
29.5875,14.81,618.86,337.78,134.8,-45.0
18.9408,78.24,542.88,162.93,147.5,39.9
19.479,81.74,430.93,49.77,147.5,39.9
20.0173,-77.99,491.64,34.22,147.5,39.9
20.5557,108.0,577.49,22.58,147.5,39.9
21.0939,223.08,101.0,6.96,147.5,39.9
21.6321,102.05,346.72,22.15,147.5,39.9
22.1705,4.52,574.07,35.74,147.5,39.9
22.7088,35.37,470.33,35.67,147.5,39.9
23.247,-63.51,410.46,43.6,147.5,39.9
23.7851,-34.62,681.65,77.87,147.5,39.9
24.3235,9.81,741.87,127.31,147.5,39.9
24.8617,17.66,792.58,202.46,147.5,39.9
25.3999,18.85,896.94,230.41,147.5,39.9
25.9382,50.17,1001.63,204.14,147.5,39.9
26.4763,15.67,792.71,245.76,147.5,39.9
27.0146,28.66,742.06,256.43,147.5,39.9
27.5528,30.18,745.31,226.53,147.5,39.9
28.0911,54.14,680.21,313.46,147.5,39.9
28.6294,27.12,706.46,283.13,147.5,39.9
29.1677,21.82,645.21,203.38,147.5,39.9
29.7059,12.17,677.37,756.63,147.5,39.9
