times,winds,temps,intensity,angle1,angle2
20.761,-84.16,998.87,397.48,134.8,-45.0
20.8133,102.39,906.55,436.33,134.8,-45.0
20.8655,-96.95,890.6,465.71,134.8,-45.0
20.9177,-93.9,941.49,513.46,134.8,-45.0
21.2995,-57.51,869.99,788.6,134.8,-45.0
21.3517,-67.54,872.2,822.87,134.8,-45.0
21.404,-67.47,867.17,869.41,134.8,-45.0
21.4562,-64.38,913.07,966.54,134.8,-45.0
21.838,-29.35,919.12,1678.75,134.8,-45.0
21.8902,-23.44,908.62,1792.08,134.8,-45.0
21.9425,-24.55,876.55,1772.03,134.8,-45.0
21.9948,-23.51,879.36,1752.83,134.8,-45.0
22.3765,-70.58,970.6,1254.42,134.8,-45.0
22.4287,-65.78,929.69,1223.57,134.8,-45.0
22.4809,-72.14,950.3,1222.29,134.8,-45.0
22.5332,-77.52,969.46,1207.28,134.8,-45.0
22.915,-55.53,958.98,1030.57,134.8,-45.0
22.9672,-61.67,937.96,1063.31,134.8,-45.0
23.0195,-61.45,924.39,1100.97,134.8,-45.0
23.0719,-55.59,898.45,1150.32,134.8,-45.0
23.4534,-35.92,868.28,1336.7,134.8,-45.0
23.5056,-32.72,867.6,1338.45,134.8,-45.0
23.5579,-28.13,880.34,1337.82,134.8,-45.0
23.6101,-24.25,887.49,1301.83,134.8,-45.0
23.9919,-44.22,804.69,1019.6,134.8,-45.0
24.0441,-47.73,835.03,1029.89,134.8,-45.0
24.0964,-55.6,870.71,1037.58,134.8,-45.0
24.1487,-54.98,811.31,987.7,134.8,-45.0
24.5304,-46.56,849.58,1081.48,134.8,-45.0
24.5827,-46.26,827.55,1052.46,134.8,-45.0
24.6349,-54.29,795.35,1062.44,134.8,-45.0
24.6871,-59.5,809.35,1087.61,134.8,-45.0
25.0689,-57.11,869.81,1319.85,134.8,-45.0
25.1212,-54.46,849.6,1360.73,134.8,-45.0
25.1734,-52.35,869.69,1402.54,134.8,-45.0
25.2257,-51.25,878.43,1463.32,134.8,-45.0
25.6074,-61.92,886.58,1395.68,134.8,-45.0
25.6596,-64.92,863.1,1385.01,134.8,-45.0
25.7119,-62.25,872.83,1425.4,134.8,-45.0
25.7641,-55.81,861.63,1448.53,134.8,-45.0
26.1459,-55.04,860.04,1621.35,134.8,-45.0
26.1981,-49.67,866.16,1612.48,134.8,-45.0
26.2504,-51.3,849.16,1581.36,134.8,-45.0
26.3026,-46.35,861.0,1555.24,134.8,-45.0
26.6844,-42.67,837.54,1241.21,134.8,-45.0
26.7366,-41.51,834.66,1191.67,134.8,-45.0
26.7889,-45.05,835.62,1131.65,134.8,-45.0
26.8411,-51.91,822.9,1059.03,134.8,-45.0
27.2228,-29.8,792.83,751.32,134.8,-45.0
27.2751,-21.05,768.78,690.78,134.8,-45.0
27.3273,-18.39,771.7,633.69,134.8,-45.0
27.3796,-27.13,721.13,547.01,134.8,-45.0
27.7612,-62.04,747.54,339.81,134.8,-45.0
27.8134,-52.81,736.02,334.51,134.8,-45.0
27.8657,-53.59,711.1,301.31,134.8,-45.0
27.9179,-54.3,694.54,295.41,134.8,-45.0
28.2997,-57.44,694.31,256.42,134.8,-45.0
28.3521,-52.0,784.23,264.77,134.8,-45.0
28.4042,-52.68,694.93,241.19,134.8,-45.0
28.4564,-56.27,707.07,225.44,134.8,-45.0
28.8382,-61.32,785.61,216.14,134.8,-45.0
28.8904,-40.71,704.91,208.62,134.8,-45.0
28.9427,-32.85,696.14,188.26,134.8,-45.0
28.9949,-40.26,778.35,209.47,134.8,-45.0
29.3767,-51.96,703.29,250.97,134.8,-45.0
29.429,-48.01,720.79,289.27,134.8,-45.0
29.4812,-17.81,835.49,352.28,134.8,-45.0
29.5335,-28.35,746.02,424.44,134.8,-45.0
18.8827,52.84,942.59,518.91,147.5,39.9
19.4212,-14.91,843.5,279.49,147.5,39.9
19.9598,51.51,871.62,268.16,147.5,39.9
20.4981,53.13,859.74,488.1,147.5,39.9
21.0366,34.07,967.46,1178.34,147.5,39.9
21.5751,46.14,928.3,1531.77,147.5,39.9
22.1135,54.75,861.72,1273.5,147.5,39.9
22.652,38.35,990.72,1406.71,147.5,39.9
23.1905,42.3,874.54,1346.75,147.5,39.9
23.7289,52.5,878.69,970.83,147.5,39.9
24.2675,52.02,866.21,962.96,147.5,39.9
24.806,55.83,830.35,1189.28,147.5,39.9
25.3444,38.86,867.86,1335.3,147.5,39.9
25.883,39.42,847.6,1327.37,147.5,39.9
26.4215,45.55,859.03,1260.54,147.5,39.9
26.9599,48.81,768.86,627.72,147.5,39.9
27.4983,52.92,751.02,377.29,147.5,39.9
28.0368,55.87,639.86,244.81,147.5,39.9
28.5755,36.54,613.49,176.58,147.5,39.9
29.1137,-1.53,728.11,181.4,147.5,39.9
29.6522,16.58,829.78,1678.7,147.5,39.9
