times,winds,temps,intensity,angle1,angle2
28.661,-8.41,423.34,72.14,102.5,50.2
29.1993,-35.56,611.98,141.59,102.5,50.2
29.7377,-28.83,653.67,2413.97,102.5,50.2
18.538,4.04,1007.4,869.1,45.0,-45.0
19.0762,2.86,821.75,597.39,45.0,-45.0
19.6145,-7.21,858.9,817.7,45.0,-45.0
20.1528,-12.66,800.74,978.5,45.0,-45.0
20.6912,-33.6,838.87,1221.29,45.0,-45.0
21.2295,-42.68,798.34,1068.6,45.0,-45.0
21.7678,-65.1,786.14,633.36,45.0,-45.0
22.3062,-73.49,723.84,560.7,45.0,-45.0
22.8447,-50.12,724.35,605.48,45.0,-45.0
23.383,-54.87,767.04,792.59,45.0,-45.0
23.9215,-71.95,815.08,712.53,45.0,-45.0
24.4596,-39.04,705.88,640.28,45.0,-45.0
24.998,-54.82,795.13,612.47,45.0,-45.0
25.5364,-58.83,721.78,471.48,45.0,-45.0
26.0748,-28.75,727.39,506.31,45.0,-45.0
26.613,-8.96,752.95,398.94,45.0,-45.0
27.1513,-10.99,730.47,296.68,45.0,-45.0
27.6896,-4.77,662.74,199.18,45.0,-45.0
28.2279,-24.4,599.69,174.95,45.0,-45.0
28.7662,-40.78,423.21,109.72,45.0,-45.0
29.3046,-54.38,494.89,88.87,45.0,-45.0
18.5905,6.54,882.13,787.51,89.9,-45.0
19.1287,-7.98,736.16,623.67,89.9,-45.0
19.667,-46.55,741.67,714.77,89.9,-45.0
20.2054,-53.86,804.65,801.94,89.9,-45.0
20.7437,-84.48,823.39,942.75,89.9,-45.0
21.282,-91.41,858.89,996.95,89.9,-45.0
21.8204,-83.84,753.82,929.89,89.9,-45.0
22.3588,-72.24,803.41,762.2,89.9,-45.0
22.8972,-58.49,778.71,703.44,89.9,-45.0
23.4355,-87.88,810.66,1062.86,89.9,-45.0
23.9739,-82.47,780.09,854.28,89.9,-45.0
24.5122,-68.16,800.65,682.72,89.9,-45.0
25.0506,-68.0,755.24,626.29,89.9,-45.0
25.589,-62.58,729.02,551.02,89.9,-45.0
26.1273,-35.66,708.8,479.56,89.9,-45.0
26.6656,-38.96,700.02,335.3,89.9,-45.0
27.2039,-48.25,710.13,250.89,89.9,-45.0
27.7421,-45.9,710.64,208.2,89.9,-45.0
28.2805,-53.48,632.28,137.93,89.9,-45.0
28.8188,-49.89,384.62,84.58,89.9,-45.0
29.3571,-51.18,360.94,89.27,89.9,-45.0
18.643,7.3,853.67,620.64,134.9,-45.0
18.6953,10.36,914.54,677.1,134.9,-45.0
18.7475,2.32,826.42,572.47,134.9,-45.0
18.7997,12.5,833.76,525.02,134.9,-45.0
19.1813,-24.37,696.53,631.57,134.9,-45.0
19.2335,-26.03,704.17,633.96,134.9,-45.0
19.2857,-34.2,693.75,616.48,134.9,-45.0
19.338,-41.66,773.08,681.3,134.9,-45.0
19.7196,-56.17,830.14,649.79,134.9,-45.0
19.7718,-61.87,821.03,667.11,134.9,-45.0
19.824,-66.19,786.15,672.92,134.9,-45.0
19.8763,-48.93,785.51,669.65,134.9,-45.0
20.2579,-44.16,790.56,589.4,134.9,-45.0
20.3102,-34.96,814.96,589.54,134.9,-45.0
20.3624,-37.75,834.62,629.64,134.9,-45.0
20.4146,-33.26,776.15,639.34,134.9,-45.0
20.7962,-54.79,819.19,669.73,134.9,-45.0
20.8485,-75.61,811.92,693.68,134.9,-45.0
20.9007,-85.36,723.68,677.26,134.9,-45.0
20.9529,-93.94,781.46,700.11,134.9,-45.0
21.3346,-89.91,825.24,822.97,134.9,-45.0
21.3868,-81.36,759.28,834.67,134.9,-45.0
21.439,-87.19,734.79,824.25,134.9,-45.0
21.4913,-82.55,808.72,916.52,134.9,-45.0
21.8729,-80.89,749.82,962.45,134.9,-45.0
21.9252,-86.9,734.25,960.56,134.9,-45.0
21.9774,-87.89,724.53,937.13,134.9,-45.0
22.0296,-89.73,776.91,975.29,134.9,-45.0
22.4114,-74.17,757.51,921.0,134.9,-45.0
22.4636,-63.12,771.68,931.72,134.9,-45.0
22.5158,-58.42,768.71,829.02,134.9,-45.0
22.5681,-46.34,788.27,798.25,134.9,-45.0
22.9499,-43.5,755.05,898.07,134.9,-45.0
23.002,-52.14,816.03,997.52,134.9,-45.0
23.0542,-50.52,775.4,998.11,134.9,-45.0
23.1064,-60.38,775.19,1018.43,134.9,-45.0
23.4881,-63.31,759.63,1151.65,134.9,-45.0
23.5403,-61.98,782.79,1182.41,134.9,-45.0
23.5926,-57.58,834.8,1144.96,134.9,-45.0
23.6448,-51.05,807.68,1083.69,134.9,-45.0
24.0265,-51.09,798.32,800.53,134.9,-45.0
24.0787,-50.61,785.08,841.83,134.9,-45.0
24.1309,-55.63,807.77,858.82,134.9,-45.0
24.1831,-52.59,768.43,826.54,134.9,-45.0
24.5647,-55.06,744.16,561.6,134.9,-45.0
24.6171,-48.63,802.25,597.87,134.9,-45.0
24.6693,-49.4,780.13,607.81,134.9,-45.0
24.7216,-50.55,794.8,576.91,134.9,-45.0
25.1031,-55.26,801.68,555.13,134.9,-45.0
25.1553,-42.59,772.45,513.37,134.9,-45.0
25.2076,-41.48,827.1,569.3,134.9,-45.0
25.2598,-43.96,798.65,576.65,134.9,-45.0
25.6414,-26.22,720.96,498.45,134.9,-45.0
25.6937,-26.63,679.65,480.13,134.9,-45.0
25.7459,-35.35,745.46,510.9,134.9,-45.0
25.7981,-33.69,787.88,461.16,134.9,-45.0
26.1798,-25.98,712.14,406.16,134.9,-45.0
26.232,-33.55,747.93,397.57,134.9,-45.0
26.2842,-27.78,789.84,396.2,134.9,-45.0
26.3364,-39.18,765.37,389.45,134.9,-45.0
26.7181,-44.97,725.11,274.97,134.9,-45.0
26.7703,-29.03,719.25,267.64,134.9,-45.0
26.8226,-48.04,735.11,246.12,134.9,-45.0
26.8748,-11.89,657.39,210.32,134.9,-45.0
27.2566,-41.85,738.01,226.22,134.9,-45.0
27.3087,-42.71,701.6,196.44,134.9,-45.0
27.3609,-20.12,583.46,163.74,134.9,-45.0
27.4131,-24.22,682.31,207.9,134.9,-45.0
27.7947,-12.9,585.35,148.9,134.9,-45.0
27.8469,-35.27,696.95,159.97,134.9,-45.0
27.8991,-68.0,714.9,161.19,134.9,-45.0
27.9513,-11.39,552.62,129.27,134.9,-45.0
28.333,-23.92,673.96,130.95,134.9,-45.0
28.3852,-18.44,580.47,112.87,134.9,-45.0
28.4374,-26.04,547.97,99.8,134.9,-45.0
28.4897,-47.72,488.32,102.81,134.9,-45.0
28.8713,0.5,568.43,83.85,134.9,-45.0
28.9235,-39.81,563.94,96.66,134.9,-45.0
28.9758,-54.91,346.48,76.44,134.9,-45.0
29.028,-31.61,424.58,85.6,134.9,-45.0
29.4097,-34.29,658.05,130.22,134.9,-45.0
29.4619,-37.63,533.92,137.2,134.9,-45.0
29.5141,-31.28,719.65,208.19,134.9,-45.0
29.5664,-37.78,649.92,233.72,134.9,-45.0
18.9184,18.78,835.79,541.55,147.5,39.9
19.4567,25.36,827.48,760.02,147.5,39.9
19.9951,52.79,735.52,761.13,147.5,39.9
20.5334,54.44,785.15,989.85,147.5,39.9
21.0717,31.74,796.6,946.93,147.5,39.9
21.61,0.58,794.95,604.64,147.5,39.9
22.1484,-50.87,906.42,506.5,147.5,39.9
22.6869,48.66,775.2,888.25,147.5,39.9
23.2252,33.08,735.24,709.48,147.5,39.9
23.7636,31.91,713.27,573.33,147.5,39.9
24.3019,26.14,789.16,530.21,147.5,39.9
24.8402,26.63,805.68,442.24,147.5,39.9
25.3786,17.94,788.8,412.67,147.5,39.9
25.917,11.83,773.3,357.66,147.5,39.9
26.4552,8.65,815.04,317.79,147.5,39.9
26.9936,8.06,679.78,220.71,147.5,39.9
27.5318,10.3,737.8,190.22,147.5,39.9
28.0701,-15.71,497.12,132.54,147.5,39.9
28.6084,4.34,536.87,112.33,147.5,39.9
29.1468,-13.22,414.22,94.75,147.5,39.9
29.6851,-15.5,689.82,1050.74,147.5,39.9
