times,winds,temps,intensity,angle1,angle2
19.7681,-75.3,788.36,450.69,134.9,-45.0
19.8203,-68.96,830.17,451.59,134.9,-45.0
20.202,6.51,746.69,437.11,134.9,-45.0
20.2542,-26.11,777.69,442.16,134.9,-45.0
20.3065,-64.59,706.45,422.39,134.9,-45.0
20.3587,9.19,656.52,405.49,134.9,-45.0
20.7405,-79.37,687.54,422.41,134.9,-45.0
20.7927,-8.4,705.94,434.87,134.9,-45.0
20.845,-19.24,823.12,477.96,134.9,-45.0
20.8972,-17.11,713.32,482.76,134.9,-45.0
21.2791,-53.43,696.67,627.14,134.9,-45.0
21.3313,-39.34,727.65,632.25,134.9,-45.0
21.3835,-45.39,755.18,684.17,134.9,-45.0
21.4361,-64.47,775.51,741.2,134.9,-45.0
21.8178,-12.47,786.79,1128.59,134.9,-45.0
21.87,-8.09,785.92,1205.93,134.9,-45.0
21.9224,-17.08,807.71,1299.33,134.9,-45.0
21.9745,-2.99,827.5,1411.22,134.9,-45.0
22.3565,-15.88,853.24,1909.71,134.9,-45.0
22.4087,-24.27,856.68,1942.46,134.9,-45.0
22.461,-14.87,852.69,1939.41,134.9,-45.0
22.5132,-21.35,811.02,1909.59,134.9,-45.0
22.895,-8.84,801.57,1600.02,134.9,-45.0
22.9472,-9.69,821.96,1555.36,134.9,-45.0
22.9995,0.91,854.51,1597.76,134.9,-45.0
23.0517,-1.84,841.99,1560.23,134.9,-45.0
23.4335,11.33,765.3,1341.88,134.9,-45.0
23.4858,3.63,748.45,1303.45,134.9,-45.0
23.5381,10.98,763.1,1282.7,134.9,-45.0
23.5903,-0.51,750.21,1233.63,134.9,-45.0
23.9722,5.14,742.04,874.01,134.9,-45.0
24.0245,8.75,631.22,840.49,134.9,-45.0
24.0768,15.69,719.18,832.85,134.9,-45.0
24.1291,9.54,674.13,752.04,134.9,-45.0
24.5111,-59.52,613.83,424.11,134.9,-45.0
24.5636,-41.89,466.96,347.95,134.9,-45.0
24.6156,5.66,405.01,283.04,134.9,-45.0
24.6679,-15.97,410.73,260.58,134.9,-45.0
25.0499,16.38,226.64,131.25,134.9,-45.0
25.1022,108.39,232.5,126.24,134.9,-45.0
25.1547,56.99,586.32,100.56,134.9,-45.0
25.2068,61.19,188.94,80.33,134.9,-45.0
25.5887,-15.04,408.68,111.64,134.9,-45.0
25.641,-67.48,247.81,116.8,134.9,-45.0
25.6933,105.88,256.61,105.57,134.9,-45.0
25.7456,-2.3,168.59,92.16,134.9,-45.0
26.1276,-46.41,286.13,153.66,134.9,-45.0
26.1799,-26.49,418.06,169.42,134.9,-45.0
26.2322,-69.56,362.95,167.28,134.9,-45.0
26.2847,-50.55,498.85,173.81,134.9,-45.0
26.6662,-57.8,487.89,186.22,134.9,-45.0
26.7185,-78.09,508.06,181.62,134.9,-45.0
26.7708,-51.48,363.33,159.49,134.9,-45.0
26.823,-57.65,408.12,151.43,134.9,-45.0
27.205,-37.72,428.78,147.83,134.9,-45.0
27.257,21.34,384.78,133.41,134.9,-45.0
27.3093,-52.25,460.76,150.06,134.9,-45.0
27.3615,-19.61,275.91,116.26,134.9,-45.0
27.7431,89.3,383.53,97.23,134.9,-45.0
27.7954,128.11,356.7,111.71,134.9,-45.0
27.8477,141.89,464.64,105.74,134.9,-45.0
27.8999,-56.59,411.36,94.64,134.9,-45.0
28.2815,-69.66,559.78,93.46,134.9,-45.0
28.3337,66.93,404.74,74.69,134.9,-45.0
28.3859,-29.9,310.48,80.15,134.9,-45.0
28.4382,124.44,361.15,71.35,134.9,-45.0
28.8198,119.41,389.07,93.39,134.9,-45.0
28.8721,-7.7,392.3,112.83,134.9,-45.0
28.9242,-26.13,554.24,82.05,134.9,-45.0
28.9766,-46.67,294.0,38.26,134.9,-45.0
29.358,41.55,569.23,165.22,134.9,-45.0
29.4102,-18.99,563.19,217.3,134.9,-45.0
29.4624,98.36,722.72,239.29,134.9,-45.0
29.5146,278.86,571.55,224.23,134.9,-45.0
18.8624,-48.84,762.26,874.21,147.5,39.9
19.4005,-34.15,796.7,748.53,147.5,39.9
19.939,-5.96,737.62,450.98,147.5,39.9
20.4775,-18.46,672.62,423.07,147.5,39.9
21.016,11.85,706.55,527.66,147.5,39.9
21.555,-35.01,740.74,1165.32,147.5,39.9
22.0933,-41.55,758.77,1601.7,147.5,39.9
22.6319,-49.39,817.26,1390.62,147.5,39.9
23.1704,17.79,713.0,920.83,147.5,39.9
23.7091,-45.98,769.8,827.53,147.5,39.9
24.248,-41.48,708.01,567.08,147.5,39.9
24.7867,6.5,531.82,296.54,147.5,39.9
25.3257,5.68,323.46,97.91,147.5,39.9
25.8646,-48.23,513.0,162.8,147.5,39.9
26.4033,1.6,389.36,157.34,147.5,39.9
26.9418,-24.57,744.23,177.08,147.5,39.9
27.4802,104.61,435.72,133.68,147.5,39.9
28.0186,104.11,464.74,118.71,147.5,39.9
28.5569,120.2,400.56,108.99,147.5,39.9
29.0951,-5.74,460.76,133.15,147.5,39.9
29.6336,373.66,722.47,1188.38,147.5,39.9
