times,winds,temps,intensity,angle1,angle2
19.0532,-1.02,1036.57,1218.86,45.0,-45.0
19.5912,-5.25,988.79,1257.61,45.0,-45.0
20.1294,-4.84,840.29,1380.07,45.0,-45.0
20.6671,-7.98,958.58,1436.31,45.0,-45.0
21.2051,-33.2,868.67,1157.39,45.0,-45.0
21.7431,-51.62,848.09,1036.59,45.0,-45.0
22.2811,-32.99,925.22,1306.92,45.0,-45.0
22.819,-30.17,790.17,1220.54,45.0,-45.0
23.357,-39.86,964.17,1196.27,45.0,-45.0
23.895,-44.93,792.43,869.45,45.0,-45.0
24.433,-27.09,800.45,979.47,45.0,-45.0
24.9709,-14.44,798.29,1182.0,45.0,-45.0
25.5088,-17.02,884.56,1349.01,45.0,-45.0
26.0467,-7.48,814.63,960.78,45.0,-45.0
26.5848,-10.28,801.35,622.09,45.0,-45.0
27.1227,-30.88,749.67,479.46,45.0,-45.0
27.6606,-38.35,635.5,266.06,45.0,-45.0
28.1986,-55.11,692.41,157.92,45.0,-45.0
28.7366,-70.63,489.11,86.1,45.0,-45.0
29.2744,-51.4,721.87,178.05,45.0,-45.0
18.5677,-26.98,1060.02,1548.99,90.0,-45.0
19.1057,-62.88,885.08,840.55,90.0,-45.0
19.6437,-60.16,1005.02,1007.53,90.0,-45.0
20.1817,-81.0,826.11,950.65,90.0,-45.0
20.7196,-69.01,788.48,945.27,90.0,-45.0
21.2576,-74.01,819.42,881.16,90.0,-45.0
21.7956,102.3,956.26,884.46,90.0,-45.0
22.3336,-88.57,819.25,1104.68,90.0,-45.0
22.8715,-65.06,751.18,987.35,90.0,-45.0
23.4095,-71.78,821.32,1005.52,90.0,-45.0
23.9475,-48.49,949.25,1192.64,90.0,-45.0
24.4855,-67.03,910.76,1074.65,90.0,-45.0
25.0234,-47.16,797.98,1496.08,90.0,-45.0
25.5613,-49.79,796.67,1121.83,90.0,-45.0
26.0993,-38.33,868.38,888.87,90.0,-45.0
26.6373,-56.37,856.32,560.01,90.0,-45.0
27.1752,-53.31,774.92,355.7,90.0,-45.0
27.7133,-53.46,656.94,235.55,90.0,-45.0
28.2511,-68.8,789.82,162.12,90.0,-45.0
28.7891,-55.19,580.0,107.42,90.0,-45.0
29.3271,-56.8,782.98,224.38,90.0,-45.0
18.6202,-48.42,1067.39,1597.38,134.9,-45.0
18.6724,-50.89,900.46,1262.92,134.9,-45.0
18.7247,-49.21,912.38,1088.64,134.9,-45.0
18.7768,-43.44,842.32,984.2,134.9,-45.0
19.1582,-91.55,971.24,656.92,134.9,-45.0
19.2104,-96.13,942.32,595.89,134.9,-45.0
19.2626,-93.2,872.97,611.43,134.9,-45.0
19.3148,-94.29,811.09,617.02,134.9,-45.0
19.6962,-83.74,965.24,643.13,134.9,-45.0
19.7484,-81.05,948.15,668.77,134.9,-45.0
19.8006,-81.57,894.52,754.66,134.9,-45.0
19.8528,-80.46,935.06,682.58,134.9,-45.0
20.2342,100.62,989.37,703.32,134.9,-45.0
20.2864,-99.23,990.46,739.27,134.9,-45.0
20.3386,102.08,994.32,737.17,134.9,-45.0
20.3908,-96.09,869.28,705.05,134.9,-45.0
20.7721,-93.4,841.4,669.63,134.9,-45.0
20.8243,-89.88,988.54,647.33,134.9,-45.0
20.8765,-85.21,825.81,653.99,134.9,-45.0
20.9287,-88.37,913.94,728.92,134.9,-45.0
21.3101,-83.24,898.49,591.0,134.9,-45.0
21.3623,-77.31,805.41,483.23,134.9,-45.0
21.4145,-81.84,807.63,551.46,134.9,-45.0
21.4667,-78.82,899.76,518.71,134.9,-45.0
21.8481,-74.7,926.2,584.4,134.9,-45.0
21.9003,-79.61,921.1,611.91,134.9,-45.0
21.9528,-87.8,931.24,702.96,134.9,-45.0
22.0048,-82.19,804.5,651.41,134.9,-45.0
22.3862,-62.92,826.64,963.96,134.9,-45.0
22.4383,-78.07,896.58,948.02,134.9,-45.0
22.4905,-89.46,792.1,932.3,134.9,-45.0
22.5427,-86.42,814.86,871.4,134.9,-45.0
22.924,-53.33,862.92,989.64,134.9,-45.0
22.9762,-57.96,904.63,956.54,134.9,-45.0
23.0284,-41.86,753.28,928.0,134.9,-45.0
23.0806,-42.88,884.36,927.18,134.9,-45.0
23.462,-70.65,903.5,867.37,134.9,-45.0
23.5142,-59.56,854.35,838.56,134.9,-45.0
23.5665,-50.24,925.3,878.82,134.9,-45.0
23.6186,-44.14,833.48,845.41,134.9,-45.0
24.0,-40.53,771.65,922.7,134.9,-45.0
24.0522,-42.06,858.07,1060.59,134.9,-45.0
24.1044,-44.74,901.04,1037.03,134.9,-45.0
24.1566,-41.29,969.11,1139.6,134.9,-45.0
24.538,-54.16,905.52,1085.17,134.9,-45.0
24.5902,-55.67,794.0,1091.32,134.9,-45.0
24.6424,-58.38,920.91,1114.22,134.9,-45.0
24.6946,-58.72,783.16,1061.02,134.9,-45.0
25.0759,-50.53,894.27,1290.83,134.9,-45.0
25.1281,-45.44,806.77,1278.31,134.9,-45.0
25.1804,-46.68,954.44,1458.91,134.9,-45.0
25.2325,-50.97,813.09,1298.86,134.9,-45.0
25.6139,-84.05,942.59,1100.29,134.9,-45.0
25.6661,-83.61,818.42,976.01,134.9,-45.0
25.7183,-79.56,941.23,1011.75,134.9,-45.0
25.7705,-80.5,948.25,972.49,134.9,-45.0
26.1518,-60.42,927.97,667.86,134.9,-45.0
26.204,-56.52,932.6,671.85,134.9,-45.0
26.2562,-54.63,842.25,602.37,134.9,-45.0
26.3085,-38.73,783.79,607.78,134.9,-45.0
26.6898,-46.94,756.88,400.38,134.9,-45.0
26.7422,-53.99,838.07,407.32,134.9,-45.0
26.7942,-49.75,840.59,407.45,134.9,-45.0
26.8464,-54.99,788.73,355.92,134.9,-45.0
27.2277,-34.09,723.85,321.05,134.9,-45.0
27.2799,-36.29,719.06,291.14,134.9,-45.0
27.3321,-43.48,811.07,286.35,134.9,-45.0
27.3843,-24.22,702.69,274.19,134.9,-45.0
27.7656,-43.36,689.41,181.77,134.9,-45.0
27.8178,-41.79,601.31,199.01,134.9,-45.0
27.87,-40.6,690.26,188.1,134.9,-45.0
27.9222,-30.19,652.16,174.65,134.9,-45.0
28.3037,-50.03,687.66,158.26,134.9,-45.0
28.3558,-59.8,668.51,143.09,134.9,-45.0
28.408,-62.41,772.95,154.48,134.9,-45.0
28.4602,-54.05,761.75,162.53,134.9,-45.0
28.8416,-88.47,701.85,121.52,134.9,-45.0
28.8938,-74.34,588.47,126.35,134.9,-45.0
28.946,-50.51,960.7,136.96,134.9,-45.0
28.9982,-45.42,739.76,112.31,134.9,-45.0
29.3797,-44.47,981.9,323.41,134.9,-45.0
29.4317,-34.63,906.21,356.99,134.9,-45.0
29.4839,-37.08,904.6,479.36,134.9,-45.0
29.5361,-22.98,862.98,467.99,134.9,-45.0
18.8956,75.04,930.68,889.93,147.5,39.9
19.4335,93.51,814.84,932.27,147.5,39.9
19.9715,82.43,1013.39,1161.61,147.5,39.9
20.5094,82.13,908.7,1147.02,147.5,39.9
21.0474,71.38,818.69,1079.02,147.5,39.9
21.5854,66.56,847.17,895.68,147.5,39.9
22.1234,62.12,974.56,1027.62,147.5,39.9
22.6614,54.57,862.15,1066.21,147.5,39.9
23.1993,52.12,985.9,1121.2,147.5,39.9
23.7373,50.48,834.69,875.58,147.5,39.9
24.2753,37.57,821.86,758.36,147.5,39.9
24.8132,59.03,939.39,1113.92,147.5,39.9
25.3512,63.15,917.12,1198.79,147.5,39.9
25.889,75.6,786.22,896.96,147.5,39.9
26.4271,57.08,892.99,616.63,147.5,39.9
26.9652,39.7,822.84,391.42,147.5,39.9
27.5029,16.4,778.16,278.57,147.5,39.9
28.0409,0.23,673.33,167.7,147.5,39.9
28.5789,-24.38,604.42,120.83,147.5,39.9
29.1168,-30.88,593.62,141.81,147.5,39.9
29.6548,11.56,880.05,1112.95,147.5,39.9
