times,winds,temps,intensity,angle1,angle2
26.1136,-95.84,600.13,140.57,45.0,-45.0
26.6517,-31.49,412.36,138.37,45.0,-45.0
27.1901,3.85,412.63,93.34,45.0,-45.0
27.7284,-18.28,476.14,86.52,45.0,-45.0
28.2668,-42.62,567.8,118.91,45.0,-45.0
28.805,0.33,595.03,137.23,45.0,-45.0
29.3433,6.96,697.36,199.83,45.0,-45.0
18.6262,-2.82,890.68,474.48,90.0,-45.0
19.1646,12.82,808.48,236.2,90.0,-45.0
19.703,19.12,493.62,167.07,90.0,-45.0
20.2416,-43.76,751.5,177.13,90.0,-45.0
20.7798,-40.52,686.34,126.38,90.0,-45.0
21.3182,3.45,789.38,378.61,90.0,-45.0
21.8569,-33.61,829.71,965.12,90.0,-45.0
22.3957,-49.96,774.54,888.41,90.0,-45.0
22.9343,-4.1,683.78,451.31,90.0,-45.0
23.473,-21.47,618.53,400.31,90.0,-45.0
24.0116,-3.13,620.08,372.08,90.0,-45.0
24.5502,17.02,471.98,231.6,90.0,-45.0
25.0888,-3.45,439.54,210.85,90.0,-45.0
25.6274,194.06,359.3,125.21,90.0,-45.0
26.1659,,,132.11,90.0,-45.0
26.7043,41.65,533.53,91.8,90.0,-45.0
27.2427,-37.69,282.08,100.05,90.0,-45.0
27.781,-12.71,412.37,94.78,90.0,-45.0
28.3193,-38.16,597.31,159.63,90.0,-45.0
28.8577,0.86,640.96,147.54,90.0,-45.0
29.3959,3.84,637.68,202.27,90.0,-45.0
18.6788,26.3,912.24,440.94,135.0,-45.0
18.731,-9.08,858.94,410.62,135.0,-45.0
18.7832,11.67,779.62,347.12,135.0,-45.0
18.8354,2.71,805.68,305.23,135.0,-45.0
19.2171,13.96,798.98,267.5,135.0,-45.0
19.2693,5.83,642.02,255.05,135.0,-45.0
19.3216,0.87,553.41,185.66,135.0,-45.0
19.3738,16.79,743.83,212.35,135.0,-45.0
19.7555,23.79,694.04,190.26,135.0,-45.0
19.8077,14.11,623.38,180.9,135.0,-45.0
19.86,4.63,661.2,186.83,135.0,-45.0
19.9122,68.66,582.98,173.19,135.0,-45.0
20.294,26.9,503.22,151.98,135.0,-45.0
20.3462,25.31,478.83,163.35,135.0,-45.0
20.3984,-49.98,577.7,146.61,135.0,-45.0
20.4507,-7.16,441.61,135.71,135.0,-45.0
20.8323,-36.87,737.68,122.44,135.0,-45.0
20.8846,-7.68,442.84,159.66,135.0,-45.0
20.9368,6.75,629.77,168.81,135.0,-45.0
20.989,-24.47,577.24,169.4,135.0,-45.0
21.3708,6.51,708.66,419.44,135.0,-45.0
21.4231,-7.53,798.96,488.36,135.0,-45.0
21.4754,4.57,689.05,516.65,135.0,-45.0
21.5276,-7.41,810.67,602.13,135.0,-45.0
21.9095,-26.46,780.14,824.38,135.0,-45.0
21.9617,-4.89,742.58,714.59,135.0,-45.0
22.014,1.16,756.34,817.76,135.0,-45.0
22.0663,-27.41,809.0,933.47,135.0,-45.0
22.4482,-11.79,722.08,698.16,135.0,-45.0
22.5005,7.1,682.15,622.76,135.0,-45.0
22.5527,-11.27,754.26,662.65,135.0,-45.0
22.6051,-15.08,684.42,678.75,135.0,-45.0
22.9869,15.43,642.69,391.9,135.0,-45.0
23.0392,26.75,715.55,417.46,135.0,-45.0
23.0915,21.73,640.6,383.15,135.0,-45.0
23.1437,3.91,686.13,364.84,135.0,-45.0
23.5256,-14.73,681.23,388.5,135.0,-45.0
23.5778,-16.44,653.55,398.24,135.0,-45.0
23.6301,-7.09,639.49,405.06,135.0,-45.0
23.6824,-17.98,603.12,430.36,135.0,-45.0
24.0642,22.65,613.42,349.39,135.0,-45.0
24.1165,1.95,582.43,279.37,135.0,-45.0
24.1687,32.27,545.13,268.31,135.0,-45.0
24.221,-9.38,604.82,303.12,135.0,-45.0
24.6028,-8.47,738.69,244.32,135.0,-45.0
24.655,-1.36,482.58,229.44,135.0,-45.0
24.7073,29.27,537.72,245.62,135.0,-45.0
24.7595,20.9,608.8,251.68,135.0,-45.0
25.1414,-13.18,498.19,178.67,135.0,-45.0
25.1938,-41.17,552.14,215.62,135.0,-45.0
25.2459,-59.11,393.13,199.71,135.0,-45.0
25.2982,-10.31,576.68,195.37,135.0,-45.0
25.68,-27.59,489.02,148.28,135.0,-45.0
25.7323,-43.0,318.02,170.96,135.0,-45.0
25.7845,-49.65,524.31,213.48,135.0,-45.0
25.8368,-44.48,490.61,193.56,135.0,-45.0
26.2185,-44.31,419.46,151.12,135.0,-45.0
26.2707,-40.78,621.56,139.32,135.0,-45.0
26.3229,-9.6,486.28,183.09,135.0,-45.0
26.3752,-49.75,521.68,202.59,135.0,-45.0
26.7568,-8.08,460.12,123.78,135.0,-45.0
26.8091,45.05,415.79,124.04,135.0,-45.0
26.8613,-56.12,361.73,107.15,135.0,-45.0
26.9136,-35.77,281.26,106.09,135.0,-45.0
27.2953,-6.29,497.19,99.56,135.0,-45.0
27.3475,50.97,457.18,116.87,135.0,-45.0
27.3997,-19.48,483.43,99.83,135.0,-45.0
27.4519,-10.15,411.96,97.43,135.0,-45.0
27.8335,-9.63,559.34,166.39,135.0,-45.0
27.8858,26.37,571.51,167.14,135.0,-45.0
27.938,14.52,433.08,157.16,135.0,-45.0
27.9902,-21.53,553.63,172.89,135.0,-45.0
28.3718,-18.16,631.9,195.63,135.0,-45.0
28.4241,-10.6,571.73,188.63,135.0,-45.0
28.4763,-3.64,499.91,141.91,135.0,-45.0
28.5285,-9.45,514.92,139.27,135.0,-45.0
28.9101,-15.9,639.51,202.47,135.0,-45.0
28.9623,-26.04,616.73,203.78,135.0,-45.0
29.0145,1.15,650.79,176.17,135.0,-45.0
29.0667,-38.53,655.08,188.34,135.0,-45.0
29.4484,-2.82,732.99,210.98,135.0,-45.0
29.5006,4.66,695.82,225.47,135.0,-45.0
29.5529,24.48,615.35,305.04,135.0,-45.0
29.6051,26.19,737.67,368.53,135.0,-45.0
18.9542,17.0,714.79,276.61,147.5,39.9
19.4926,2.69,539.4,186.35,147.5,39.9
20.031,28.56,560.51,197.16,147.5,39.9
20.5697,-32.55,642.87,172.71,147.5,39.9
21.1079,-17.11,722.72,242.04,147.5,39.9
21.6464,45.31,729.04,762.13,147.5,39.9
22.1852,74.78,741.66,980.39,147.5,39.9
22.7238,54.37,698.83,709.29,147.5,39.9
23.2626,11.52,657.42,393.08,147.5,39.9
23.8012,36.51,655.23,427.41,147.5,39.9
24.3398,-2.53,667.76,302.44,147.5,39.9
24.8783,6.52,546.05,237.17,147.5,39.9
25.4172,15.22,617.72,216.69,147.5,39.9
25.9556,61.15,626.41,249.99,147.5,39.9
26.4939,54.68,592.55,181.74,147.5,39.9
27.0323,25.16,623.85,145.63,147.5,39.9
27.5707,22.05,436.8,143.36,147.5,39.9
28.109,31.47,652.68,187.83,147.5,39.9
28.6473,50.4,600.17,132.8,147.5,39.9
29.1855,33.41,663.09,182.04,147.5,39.9
29.7238,28.06,718.63,546.99,147.5,39.9
