times,winds,temps,intensity,angle1,angle2
21.4656,15.16,823.1,181.16,134.8,-45.0
21.8488,9.09,807.26,231.54,134.8,-45.0
21.9012,6.83,817.75,228.31,134.8,-45.0
21.9535,-1.62,1059.82,302.45,134.8,-45.0
22.0058,16.02,435.8,158.41,134.8,-45.0
22.3888,14.21,828.6,305.22,134.8,-45.0
22.4413,2.01,764.99,349.7,134.8,-45.0
22.4934,20.15,774.53,370.27,134.8,-45.0
22.5457,-3.72,840.56,378.88,134.8,-45.0
22.9284,-18.55,611.96,307.49,134.8,-45.0
22.9808,-10.6,841.98,460.55,134.8,-45.0
23.0332,-3.4,772.77,455.53,134.8,-45.0
23.0857,-4.58,807.2,495.25,134.8,-45.0
23.4694,-0.64,871.49,663.44,134.8,-45.0
23.5218,-2.22,853.89,633.51,134.8,-45.0
23.5744,-2.2,812.24,710.01,134.8,-45.0
23.6266,1.24,810.33,726.31,134.8,-45.0
24.0096,4.59,787.4,775.61,134.8,-45.0
24.0619,-8.63,842.43,792.88,134.8,-45.0
24.1143,-10.17,770.91,753.33,134.8,-45.0
24.1666,-1.41,804.17,725.07,134.8,-45.0
24.5493,-0.84,838.33,730.13,134.8,-45.0
24.6017,1.65,832.65,728.62,134.8,-45.0
24.6539,-1.36,842.38,651.42,134.8,-45.0
24.7062,1.45,800.25,600.87,134.8,-45.0
25.0889,-5.49,778.45,578.95,134.8,-45.0
25.1413,-1.78,837.07,596.1,134.8,-45.0
25.1937,-15.18,817.23,626.64,134.8,-45.0
25.2461,-2.5,785.21,627.65,134.8,-45.0
25.6287,-3.21,767.87,500.44,134.8,-45.0
25.681,-1.3,744.74,437.59,134.8,-45.0
25.7335,-7.59,712.04,385.1,134.8,-45.0
25.7859,31.26,799.91,442.66,134.8,-45.0
26.1686,12.3,776.82,327.59,134.8,-45.0
26.221,-14.77,713.28,301.84,134.8,-45.0
26.2732,-30.99,709.57,276.9,134.8,-45.0
26.3256,-6.48,751.46,296.7,134.8,-45.0
26.7083,15.52,585.67,158.23,134.8,-45.0
26.7607,-44.73,537.09,128.96,134.8,-45.0
26.8129,-37.39,554.86,115.82,134.8,-45.0
26.8653,15.21,645.42,136.97,134.8,-45.0
18.8826,15.29,845.85,287.88,147.5,39.9
19.4232,36.16,808.95,125.56,147.5,39.9
19.964,8.87,633.23,87.51,147.5,39.9
20.5044,-56.75,218.4,42.53,147.5,39.9
21.0442,9.39,779.54,158.11,147.5,39.9
21.585,10.54,719.27,190.9,147.5,39.9
22.1252,10.8,822.24,301.71,147.5,39.9
22.6648,10.17,827.87,372.17,147.5,39.9
23.2058,-0.98,837.06,524.35,147.5,39.9
23.7458,8.92,823.72,731.18,147.5,39.9
24.2858,15.1,845.14,810.96,147.5,39.9
24.8254,5.88,779.71,604.33,147.5,39.9
25.3653,14.79,755.42,540.76,147.5,39.9
25.905,8.74,661.37,354.13,147.5,39.9
26.4446,18.09,686.53,245.05,147.5,39.9
