times,winds,temps,intensity,angle1,angle2
25.9758,-64.39,352.49,28.14,102.5,50.2
26.514,-71.38,225.59,25.79,102.5,50.2
27.0523,50.32,490.62,23.45,102.5,50.2
27.5906,179.25,125.07,21.78,102.5,50.2
28.129,14.78,384.73,31.65,102.5,50.2
28.6672,171.39,259.07,32.61,102.5,50.2
29.2055,-79.36,859.9,323.67,102.5,50.2
29.7439,-3.98,872.48,4095.3,102.5,50.2
18.5449,48.73,1098.73,2537.73,45.0,-45.0
19.0833,56.29,1065.28,1569.49,45.0,-45.0
19.6216,65.2,1033.41,1584.02,45.0,-45.0
20.1602,25.9,762.12,776.32,45.0,-45.0
20.6983,42.26,697.36,78.0,45.0,-45.0
21.2365,59.17,795.01,341.64,45.0,-45.0
21.7748,-85.1,493.17,56.77,45.0,-45.0
22.3133,-61.69,208.54,38.64,45.0,-45.0
22.8516,-97.3,628.88,67.32,45.0,-45.0
23.3897,20.67,624.36,65.63,45.0,-45.0
23.9279,12.39,673.29,48.88,45.0,-45.0
24.4662,-87.84,284.79,44.16,45.0,-45.0
25.0045,43.06,391.61,62.2,45.0,-45.0
25.5427,53.65,363.79,38.74,45.0,-45.0
26.0811,54.12,248.51,26.3,45.0,-45.0
26.6193,75.01,206.57,23.47,45.0,-45.0
27.1576,-36.05,491.0,22.06,45.0,-45.0
27.6958,144.53,288.77,26.98,45.0,-45.0
28.2341,31.87,835.32,23.82,45.0,-45.0
28.7724,4.2,286.62,39.15,45.0,-45.0
29.3108,-25.91,731.35,130.16,45.0,-45.0
18.5974,29.09,1115.81,2778.77,89.9,-45.0
19.1358,17.56,1060.97,1619.2,89.9,-45.0
19.6741,12.67,944.28,1413.89,89.9,-45.0
20.2126,-20.4,907.1,718.12,89.9,-45.0
20.7508,-36.1,617.68,100.32,89.9,-45.0
21.2891,-1.88,830.35,296.04,89.9,-45.0
21.8273,-65.02,371.97,51.55,89.9,-45.0
22.3656,161.87,521.44,40.04,89.9,-45.0
22.9039,-46.34,459.87,57.8,89.9,-45.0
23.4424,36.09,625.16,69.69,89.9,-45.0
23.9805,44.79,336.1,42.45,89.9,-45.0
24.5188,16.27,352.1,77.07,89.9,-45.0
25.0571,41.27,575.06,62.43,89.9,-45.0
25.5954,-38.97,219.59,30.34,89.9,-45.0
26.1337,-23.16,327.03,31.07,89.9,-45.0
26.6718,115.6,199.48,26.66,89.9,-45.0
27.2101,112.45,176.83,24.86,89.9,-45.0
27.7486,97.03,273.99,21.85,89.9,-45.0
28.2867,216.65,379.68,28.46,89.9,-45.0
28.825,125.17,294.06,30.38,89.9,-45.0
29.3633,-47.11,944.8,168.46,89.9,-45.0
18.65,30.49,1099.47,2525.31,134.9,-45.0
18.7022,30.51,1094.19,2339.1,134.9,-45.0
18.7546,30.6,1095.4,2190.24,134.9,-45.0
18.8067,31.87,1072.56,2031.56,134.9,-45.0
19.1883,9.88,1043.51,1488.36,134.9,-45.0
19.2406,0.5,1064.66,1521.26,134.9,-45.0
19.2929,2.88,1059.97,1531.93,134.9,-45.0
19.345,0.47,1033.21,1501.22,134.9,-45.0
19.7267,1.64,1024.43,1312.44,134.9,-45.0
19.7789,0.39,982.19,1301.42,134.9,-45.0
19.8312,-1.84,942.09,1324.71,134.9,-45.0
19.8834,1.46,996.19,1375.6,134.9,-45.0
20.2651,-12.67,800.82,449.01,134.9,-45.0
20.3173,-7.67,627.24,287.02,134.9,-45.0
20.3695,-4.65,1012.59,269.8,134.9,-45.0
20.4218,-26.95,1057.28,199.43,134.9,-45.0
20.8033,-5.45,365.24,51.84,134.9,-45.0
20.8555,-48.04,417.99,70.51,134.9,-45.0
20.9078,-34.66,723.18,93.8,134.9,-45.0
20.96,-58.49,732.75,90.44,134.9,-45.0
21.3416,12.8,717.0,177.41,134.9,-45.0
21.3938,-1.28,853.08,159.61,134.9,-45.0
21.4461,-3.73,590.06,123.65,134.9,-45.0
21.4983,26.25,653.53,104.45,134.9,-45.0
21.8798,6.34,442.06,32.95,134.9,-45.0
21.932,71.61,583.62,37.9,134.9,-45.0
21.9843,143.54,242.07,30.99,134.9,-45.0
22.0365,-61.63,191.54,30.16,134.9,-45.0
22.4182,-63.09,362.68,41.68,134.9,-45.0
22.4704,-99.33,221.78,38.41,134.9,-45.0
22.5226,-0.97,525.95,42.31,134.9,-45.0
22.5749,212.26,341.94,35.91,134.9,-45.0
22.9565,-61.78,542.54,68.31,134.9,-45.0
23.0087,114.55,324.81,61.56,134.9,-45.0
23.0609,-39.27,408.23,62.03,134.9,-45.0
23.1132,-71.85,602.8,52.23,134.9,-45.0
23.4948,-56.05,643.09,51.63,134.9,-45.0
23.547,-97.28,438.74,45.68,134.9,-45.0
23.5992,-20.25,653.98,56.34,134.9,-45.0
23.6514,-30.91,280.87,67.25,134.9,-45.0
24.033,-33.67,624.27,48.58,134.9,-45.0
24.0852,-12.15,551.58,78.42,134.9,-45.0
24.1375,-86.5,534.66,66.66,134.9,-45.0
24.1897,-96.41,340.5,43.51,134.9,-45.0
24.5713,-11.32,482.5,56.33,134.9,-45.0
24.6235,73.91,416.19,64.86,134.9,-45.0
24.6758,30.36,425.19,54.19,134.9,-45.0
24.728,-22.61,635.43,76.4,134.9,-45.0
25.1096,71.02,434.17,57.95,134.9,-45.0
25.1618,36.19,508.06,61.43,134.9,-45.0
25.2141,-18.92,738.54,67.07,134.9,-45.0
25.2663,64.64,338.23,47.47,134.9,-45.0
25.6478,33.88,267.77,30.51,134.9,-45.0
25.7001,97.68,190.2,30.17,134.9,-45.0
25.7523,21.15,309.22,33.69,134.9,-45.0
25.8045,66.64,356.36,30.14,134.9,-45.0
26.1861,-32.28,371.65,21.86,134.9,-45.0
26.2385,50.53,232.49,27.83,134.9,-45.0
26.2906,151.66,275.54,21.31,134.9,-45.0
26.3428,0.42,899.39,26.48,134.9,-45.0
26.7243,183.73,205.83,22.46,134.9,-45.0
26.7765,127.16,180.53,26.25,134.9,-45.0
26.8287,218.27,497.71,21.82,134.9,-45.0
26.881,52.58,249.81,27.5,134.9,-45.0
27.2626,-62.73,290.07,17.26,134.9,-45.0
27.3149,232.17,588.7,17.32,134.9,-45.0
27.3671,26.42,359.0,17.64,134.9,-45.0
27.4193,-53.01,248.87,24.9,134.9,-45.0
27.8009,-12.64,423.0,26.07,134.9,-45.0
27.8531,-91.67,326.41,23.47,134.9,-45.0
27.9054,43.64,211.97,22.97,134.9,-45.0
27.9576,-29.67,187.6,20.87,134.9,-45.0
28.3392,219.88,203.8,26.04,134.9,-45.0
28.3914,-40.35,768.28,21.9,134.9,-45.0
28.4437,92.03,451.56,24.39,134.9,-45.0
28.4959,153.22,366.64,25.39,134.9,-45.0
28.8775,-83.08,328.54,34.73,134.9,-45.0
28.9298,-8.23,411.02,42.7,134.9,-45.0
28.9819,14.88,449.21,49.43,134.9,-45.0
29.0343,-18.6,311.51,50.34,134.9,-45.0
29.416,-41.1,733.7,223.7,134.9,-45.0
29.4681,-36.26,918.29,273.43,134.9,-45.0
29.5203,-27.38,873.98,353.63,134.9,-45.0
29.5726,-0.83,968.04,529.02,134.9,-45.0
18.9255,86.49,947.62,1285.67,147.5,39.9
19.4639,96.77,1019.69,1367.05,147.5,39.9
20.0022,81.44,849.73,1215.38,147.5,39.9
20.5405,82.91,777.3,183.05,147.5,39.9
21.0788,106.07,637.12,118.7,147.5,39.9
21.617,38.93,406.53,71.68,147.5,39.9
22.1553,9.79,469.55,42.27,147.5,39.9
22.6937,-15.59,476.17,65.08,147.5,39.9
23.2319,87.01,474.69,63.13,147.5,39.9
23.7702,79.49,624.98,50.23,147.5,39.9
24.3084,30.19,463.15,54.0,147.5,39.9
24.8467,70.36,330.42,51.28,147.5,39.9
25.385,119.23,261.46,49.14,147.5,39.9
25.9233,15.55,504.96,32.96,147.5,39.9
26.4615,3.32,563.92,24.03,147.5,39.9
26.9998,156.24,210.63,16.14,147.5,39.9
27.5381,58.46,314.39,21.24,147.5,39.9
28.0764,84.22,377.12,23.99,147.5,39.9
28.6147,-45.89,266.0,27.41,147.5,39.9
29.153,-41.61,665.09,108.91,147.5,39.9
29.6913,38.4,908.16,2196.66,147.5,39.9
