times,winds,temps,intensity,angle1,angle2
26.4814,58.88,759.96,221.71,102.5,50.2
27.0198,93.89,563.53,193.03,102.5,50.2
27.5582,46.4,671.23,171.49,102.5,50.2
28.0965,92.65,745.28,174.42,102.5,50.2
28.635,68.15,558.07,137.86,102.5,50.2
29.1735,42.75,784.35,315.67,102.5,50.2
18.5108,46.67,1017.37,2367.31,45.0,-45.0
19.0494,17.5,938.52,978.79,45.0,-45.0
19.5875,12.55,929.62,726.01,45.0,-45.0
20.1258,-39.36,871.16,,45.0,-45.0
20.6641,-9.88,836.76,1150.71,45.0,-45.0
21.2025,-9.99,1010.36,1999.1,45.0,-45.0
21.7411,-7.13,1005.02,2271.26,45.0,-45.0
22.2796,51.38,1073.61,,45.0,-45.0
22.8179,8.16,837.3,1494.66,45.0,-45.0
23.3562,108.48,1046.67,1477.75,45.0,-45.0
23.8946,-11.78,777.93,1288.44,45.0,-45.0
24.4331,12.54,804.64,1045.71,45.0,-45.0
24.9715,1.36,886.15,660.27,45.0,-45.0
25.5099,10.92,768.14,393.87,45.0,-45.0
26.0485,-14.79,567.01,287.64,45.0,-45.0
26.5868,31.21,780.74,356.26,45.0,-45.0
27.125,12.02,607.03,288.8,45.0,-45.0
27.6634,-18.09,737.72,209.61,45.0,-45.0
28.2017,-6.08,706.54,256.71,45.0,-45.0
28.7402,24.49,727.99,180.06,45.0,-45.0
29.2788,29.01,852.52,281.65,45.0,-45.0
18.5634,-28.57,1211.82,2462.54,89.9,-45.0
19.1017,-38.35,948.38,765.58,89.9,-45.0
19.64,-62.52,942.06,507.76,89.9,-45.0
20.1783,-66.05,830.91,520.69,89.9,-45.0
20.7166,-65.99,892.06,786.48,89.9,-45.0
21.255,-46.5,998.11,1526.93,89.9,-45.0
21.7936,-39.56,943.37,2016.63,89.9,-45.0
22.3321,-16.96,903.2,1794.92,89.9,-45.0
22.8705,-27.14,841.02,1440.96,89.9,-45.0
23.4088,-4.66,1225.9,,89.9,-45.0
23.9472,-20.97,775.39,1448.06,89.9,-45.0
24.4856,-14.56,825.39,1119.3,89.9,-45.0
25.024,-17.07,894.83,627.2,89.9,-45.0
25.5624,-23.56,819.48,390.9,89.9,-45.0
26.1009,-43.65,839.33,335.67,89.9,-45.0
26.6393,-5.3,712.03,344.65,89.9,-45.0
27.1776,-10.27,769.88,283.14,89.9,-45.0
27.716,-24.52,759.79,221.37,89.9,-45.0
28.2543,-21.9,801.59,248.62,89.9,-45.0
28.793,10.81,797.21,216.5,89.9,-45.0
29.3314,40.11,818.51,349.34,89.9,-45.0
18.616,-40.73,1036.91,1719.17,135.0,-45.0
18.6682,-46.94,1046.27,1491.71,135.0,-45.0
18.7204,-40.91,1044.91,1278.69,135.0,-45.0
18.7727,-26.41,993.86,1040.57,135.0,-45.0
19.1543,-72.23,928.75,483.25,135.0,-45.0
19.2065,-71.26,924.21,454.38,135.0,-45.0
19.2588,-73.31,991.8,426.16,135.0,-45.0
19.311,-80.41,863.96,402.96,135.0,-45.0
19.6926,-95.02,866.76,324.72,135.0,-45.0
19.7448,-91.78,849.62,321.08,135.0,-45.0
19.7971,100.57,882.05,304.54,135.0,-45.0
19.8493,-92.43,861.81,311.06,135.0,-45.0
20.2309,-84.14,846.85,324.61,135.0,-45.0
20.2831,100.72,829.23,336.15,135.0,-45.0
20.3354,-89.03,783.81,339.76,135.0,-45.0
20.3876,-67.15,805.5,350.65,135.0,-45.0
20.7694,-48.34,768.87,410.89,135.0,-45.0
20.8216,100.29,520.62,399.69,135.0,-45.0
20.8737,-32.13,493.34,455.46,135.0,-45.0
20.9259,-77.48,879.26,579.57,135.0,-45.0
21.3076,-30.22,934.91,1058.59,135.0,-45.0
21.3598,-32.45,904.55,1129.26,135.0,-45.0
21.4121,-35.86,926.58,1226.27,135.0,-45.0
21.4643,-30.07,986.26,1348.35,135.0,-45.0
21.8462,-23.57,892.63,1684.86,135.0,-45.0
21.8984,-19.05,911.59,1766.3,135.0,-45.0
21.9507,-9.97,964.53,1851.04,135.0,-45.0
22.0029,-0.88,956.94,1888.63,135.0,-45.0
22.3847,-5.71,872.66,1771.78,135.0,-45.0
22.4369,-46.18,868.44,1758.54,135.0,-45.0
22.4891,-9.82,821.99,1686.53,135.0,-45.0
22.5416,-9.8,840.39,1608.4,135.0,-45.0
22.923,-18.64,835.58,1341.78,135.0,-45.0
22.9753,-20.82,821.97,1312.15,135.0,-45.0
23.0277,-20.37,828.92,1307.74,135.0,-45.0
23.08,-17.6,816.84,1284.86,135.0,-45.0
23.4613,28.19,1102.82,1502.09,135.0,-45.0
23.5136,120.2,,,135.0,-45.0
23.5658,-1.03,1146.9,1544.85,135.0,-45.0
23.6182,-20.72,929.04,1384.91,135.0,-45.0
23.9997,-9.02,915.64,1517.71,135.0,-45.0
24.052,-12.93,952.57,1493.13,135.0,-45.0
24.1043,-6.51,901.78,1429.09,135.0,-45.0
24.1565,-3.04,889.45,1374.46,135.0,-45.0
24.5382,1.05,851.84,1114.57,135.0,-45.0
24.5904,3.03,849.03,1073.95,135.0,-45.0
24.6427,1.29,849.71,1042.46,135.0,-45.0
24.6949,1.56,888.24,1008.45,135.0,-45.0
25.0766,-21.35,966.11,612.72,135.0,-45.0
25.1288,-17.74,945.66,583.21,135.0,-45.0
25.181,-18.83,933.99,589.53,135.0,-45.0
25.2333,-19.26,904.01,541.66,135.0,-45.0
25.615,-0.08,766.79,348.8,135.0,-45.0
25.6672,-21.31,818.3,341.84,135.0,-45.0
25.7196,-25.39,751.61,316.81,135.0,-45.0
25.7717,-16.63,897.72,348.91,135.0,-45.0
26.1534,-26.65,752.89,297.77,135.0,-45.0
26.2057,-10.91,733.38,298.49,135.0,-45.0
26.258,-14.07,721.28,291.95,135.0,-45.0
26.3102,-14.73,702.43,280.23,135.0,-45.0
26.6918,-17.51,812.3,303.37,135.0,-45.0
26.744,-13.81,742.36,297.34,135.0,-45.0
26.7963,-22.46,819.47,300.55,135.0,-45.0
26.8485,-12.71,796.83,296.29,135.0,-45.0
27.2302,-21.33,796.59,276.41,135.0,-45.0
27.2824,-8.63,823.89,278.03,135.0,-45.0
27.3346,-2.23,632.44,233.22,135.0,-45.0
27.3869,-1.12,543.48,223.81,135.0,-45.0
27.7685,-19.99,800.56,216.13,135.0,-45.0
27.8208,-10.04,723.05,204.07,135.0,-45.0
27.873,-10.09,651.95,194.59,135.0,-45.0
27.9252,-25.1,815.09,212.35,135.0,-45.0
28.3069,-20.54,679.01,180.3,135.0,-45.0
28.3591,-9.36,690.8,196.34,135.0,-45.0
28.4113,-15.64,740.8,195.93,135.0,-45.0
28.4636,13.12,826.88,186.0,135.0,-45.0
28.8453,11.33,701.9,160.66,135.0,-45.0
28.8976,34.95,792.59,165.93,135.0,-45.0
28.9498,23.71,751.3,179.1,135.0,-45.0
29.0021,32.76,793.8,180.75,135.0,-45.0
29.3839,-8.53,801.78,354.36,135.0,-45.0
29.4362,20.75,747.56,371.57,135.0,-45.0
29.4884,29.74,800.0,424.43,135.0,-45.0
29.5406,25.95,852.05,575.27,135.0,-45.0
18.8914,75.95,954.22,815.23,147.5,39.9
19.4297,97.26,852.15,460.11,147.5,39.9
19.968,83.9,880.58,476.35,147.5,39.9
20.5063,70.54,967.93,841.12,147.5,39.9
21.0447,51.04,939.29,1641.36,147.5,39.9
21.5832,72.45,1003.03,2178.43,147.5,39.9
22.1217,52.36,851.59,1480.01,147.5,39.9
22.6601,50.58,859.54,1271.34,147.5,39.9
23.1984,38.51,843.91,1074.1,147.5,39.9
23.7368,42.17,995.63,1106.8,147.5,39.9
24.2752,79.1,851.53,880.56,147.5,39.9
24.8137,43.45,855.1,656.47,147.5,39.9
25.352,43.11,827.34,395.16,147.5,39.9
25.8905,40.72,629.65,279.89,147.5,39.9
26.429,45.95,749.67,243.64,147.5,39.9
26.9672,81.62,771.89,227.51,147.5,39.9
27.5056,40.98,569.65,183.41,147.5,39.9
28.044,56.52,759.05,190.41,147.5,39.9
28.5824,41.38,768.19,168.25,147.5,39.9
29.121,22.38,828.21,209.36,147.5,39.9
29.6595,22.83,780.37,1742.98,147.5,39.9
