times,winds,temps,intensity,angle1,angle2
19.2936,-9.39,671.7,176.1,135.0,-45.0
19.676,-40.26,764.45,236.8,135.0,-45.0
19.7283,-34.97,608.69,204.5,135.0,-45.0
19.7806,-57.9,637.9,219.31,135.0,-45.0
19.8329,-33.86,570.32,203.15,135.0,-45.0
20.2157,-80.31,511.56,136.26,135.0,-45.0
20.2681,-54.86,603.4,128.21,135.0,-45.0
20.3206,-99.91,707.11,147.59,135.0,-45.0
20.373,-20.87,404.64,27.34,135.0,-45.0
20.7559,-14.01,494.56,110.91,135.0,-45.0
20.8083,-32.31,520.65,102.15,135.0,-45.0
20.8607,-66.85,525.62,123.62,135.0,-45.0
20.9133,-73.29,460.57,117.68,135.0,-45.0
21.2957,-44.68,457.84,121.55,135.0,-45.0
21.3481,-41.35,439.5,118.76,135.0,-45.0
21.4006,-82.3,710.35,138.26,135.0,-45.0
21.453,101.64,726.79,145.76,135.0,-45.0
21.8358,-7.69,1024.0,213.96,135.0,-45.0
21.8882,-76.88,622.18,187.85,135.0,-45.0
21.9406,-94.68,760.08,217.58,135.0,-45.0
21.9931,-67.18,816.19,231.26,135.0,-45.0
22.3758,-63.15,770.36,435.8,135.0,-45.0
22.4282,-70.05,846.72,493.35,135.0,-45.0
22.4805,-65.57,871.16,566.98,135.0,-45.0
22.5327,-64.26,827.18,578.34,135.0,-45.0
22.9157,-46.89,798.68,969.21,135.0,-45.0
22.968,-54.69,877.29,1062.7,135.0,-45.0
23.0203,-48.44,855.83,1018.27,135.0,-45.0
23.0729,-42.08,810.54,1163.69,135.0,-45.0
23.456,-43.35,833.89,1394.87,135.0,-45.0
23.5084,-37.58,773.31,1533.06,135.0,-45.0
23.5608,-38.26,884.55,1483.44,135.0,-45.0
23.6132,-42.86,749.15,1561.56,135.0,-45.0
23.9963,-30.88,792.3,1440.54,135.0,-45.0
24.0487,-28.66,833.3,1537.7,135.0,-45.0
24.1011,-27.46,810.66,1358.93,135.0,-45.0
24.1533,-26.27,835.24,1442.57,135.0,-45.0
24.5362,-20.26,804.52,1045.46,135.0,-45.0
24.5886,-15.08,765.59,1058.76,135.0,-45.0
24.641,-10.95,842.74,1012.36,135.0,-45.0
24.6932,-10.49,719.75,980.01,135.0,-45.0
25.0763,-17.51,789.91,670.41,135.0,-45.0
25.1287,-24.48,763.75,678.03,135.0,-45.0
25.1811,-20.2,795.51,681.94,135.0,-45.0
25.2335,-23.98,793.51,675.23,135.0,-45.0
25.6166,-42.53,763.55,548.91,135.0,-45.0
25.6688,-32.32,725.07,413.49,135.0,-45.0
25.721,-39.79,816.43,464.36,135.0,-45.0
25.7735,-27.33,712.68,419.03,135.0,-45.0
26.1565,-22.91,721.79,318.42,135.0,-45.0
26.2089,-20.45,664.57,317.29,135.0,-45.0
26.2612,-2.68,698.87,318.99,135.0,-45.0
26.3136,-35.37,647.63,311.21,135.0,-45.0
26.6962,-13.86,805.78,262.11,135.0,-45.0
26.7485,-36.31,653.9,217.61,135.0,-45.0
26.8009,-63.38,638.27,203.43,135.0,-45.0
26.8534,-63.06,595.44,168.21,135.0,-45.0
27.2364,-24.14,403.95,129.24,135.0,-45.0
27.2887,21.96,206.43,96.86,135.0,-45.0
27.3412,7.19,535.86,104.11,135.0,-45.0
27.3936,-58.01,550.61,90.67,135.0,-45.0
27.7759,148.32,267.0,45.6,135.0,-45.0
27.8282,108.7,491.59,46.24,135.0,-45.0
27.8806,42.42,805.0,31.69,135.0,-45.0
27.933,-90.57,,39.54,135.0,-45.0
28.316,102.13,504.19,26.14,135.0,-45.0
28.3684,23.54,541.48,25.83,135.0,-45.0
28.4207,48.35,1097.58,28.47,135.0,-45.0
28.473,108.52,1310.4,28.08,135.0,-45.0
28.8561,221.56,585.8,28.79,135.0,-45.0
28.9084,283.51,615.62,14.51,135.0,-45.0
28.9606,121.53,933.95,24.25,135.0,-45.0
29.013,116.67,461.74,26.55,135.0,-45.0
29.3957,-32.17,421.37,112.86,135.0,-45.0
29.4481,-37.71,653.9,183.22,135.0,-45.0
29.5004,-12.82,690.21,263.47,135.0,-45.0
29.5528,-0.53,699.13,335.0,135.0,-45.0
18.8731,33.85,867.54,379.0,147.4,40.0
19.4127,27.74,764.72,184.85,147.4,40.0
19.9524,59.63,605.78,350.2,147.4,40.0
20.4923,92.18,738.18,357.94,147.4,40.0
21.0321,94.99,702.41,359.07,147.4,40.0
21.5721,74.39,597.07,309.79,147.4,40.0
22.1122,48.8,754.88,587.88,147.4,40.0
22.6522,42.79,809.03,985.64,147.4,40.0
23.192,27.33,783.99,1241.33,147.4,40.0
23.7323,34.38,809.41,1276.37,147.4,40.0
24.2726,25.32,705.6,986.6,147.4,40.0
24.8126,21.15,717.04,706.03,147.4,40.0
25.3529,1.94,646.91,500.94,147.4,40.0
25.893,-31.69,614.5,370.21,147.4,40.0
26.4327,-10.68,626.24,327.22,147.4,40.0
26.9727,-32.27,563.01,131.05,147.4,40.0
27.5124,23.79,418.17,82.02,147.4,40.0
28.0521,112.62,382.19,40.86,147.4,40.0
28.5922,242.16,1067.0,25.16,147.4,40.0
29.1322,-37.12,449.15,34.09,147.4,40.0
29.6723,-21.47,685.89,664.84,147.4,40.0
