times,winds,temps,intensity,angle1,angle2
23.0854,-60.33,1015.45,1591.51,135.0,-45.0
23.4671,-44.18,923.4,1501.11,135.0,-45.0
23.5193,-57.86,959.4,1537.68,135.0,-45.0
23.5715,-56.18,979.57,1534.26,135.0,-45.0
23.6238,-61.98,948.9,1486.74,135.0,-45.0
24.0055,-21.66,891.04,1058.08,135.0,-45.0
24.0577,-32.12,1010.17,1151.63,135.0,-45.0
24.1099,-16.12,862.25,935.0,135.0,-45.0
24.1621,-3.7,901.14,813.8,135.0,-45.0
24.544,-3.01,972.61,635.23,135.0,-45.0
24.5962,3.3,929.97,566.29,135.0,-45.0
24.6484,5.82,855.71,562.39,135.0,-45.0
24.7006,0.92,958.46,613.54,135.0,-45.0
25.0825,6.77,874.73,617.6,135.0,-45.0
25.1347,15.32,951.48,643.45,135.0,-45.0
25.1869,8.12,841.7,547.02,135.0,-45.0
25.2391,-4.66,847.58,556.41,135.0,-45.0
25.6209,-10.57,856.55,490.86,135.0,-45.0
25.6731,-3.87,968.89,509.76,135.0,-45.0
25.7254,-8.83,889.35,547.48,135.0,-45.0
25.7776,-9.22,882.43,521.88,135.0,-45.0
26.1594,4.54,934.42,576.56,135.0,-45.0
26.2116,4.91,869.63,476.36,135.0,-45.0
26.2638,-11.1,872.0,527.82,135.0,-45.0
26.3161,3.55,834.24,484.45,135.0,-45.0
26.6978,7.71,864.62,442.45,135.0,-45.0
26.7501,6.76,815.67,471.24,135.0,-45.0
26.8023,3.5,919.02,543.73,135.0,-45.0
26.8546,0.39,840.01,492.31,135.0,-45.0
27.2363,-10.94,809.93,404.06,135.0,-45.0
27.2885,-14.66,851.16,479.52,135.0,-45.0
27.3408,-17.7,732.79,395.62,135.0,-45.0
27.393,-18.32,854.0,429.63,135.0,-45.0
27.7746,-24.12,693.01,263.11,135.0,-45.0
27.8269,-10.64,728.52,218.22,135.0,-45.0
27.8791,-14.91,877.65,286.91,135.0,-45.0
27.9313,-26.54,731.71,226.07,135.0,-45.0
28.3129,-26.31,835.87,185.55,135.0,-45.0
28.3652,-40.68,795.62,183.05,135.0,-45.0
28.4174,-39.02,759.32,172.83,135.0,-45.0
28.4696,-64.86,822.37,195.24,135.0,-45.0
28.8513,-38.68,776.31,213.9,135.0,-45.0
28.9035,-54.09,846.02,223.95,135.0,-45.0
28.9557,-67.56,776.99,236.22,135.0,-45.0
29.008,-77.85,835.43,266.21,135.0,-45.0
29.3899,-19.0,833.7,373.16,135.0,-45.0
29.442,-26.25,919.32,480.56,135.0,-45.0
29.4942,-31.91,825.22,517.73,135.0,-45.0
29.5465,-26.39,966.06,692.85,135.0,-45.0
18.8964,64.46,870.64,385.1,147.5,39.9
19.4349,76.3,605.27,165.75,147.5,39.9
19.9733,-23.0,346.18,71.82,147.5,39.9
20.5117,18.14,336.99,55.58,147.5,39.9
21.0502,2.9,831.28,153.98,147.5,39.9
21.5886,0.58,991.1,733.14,147.5,39.9
22.1272,28.81,933.07,1622.51,147.5,39.9
22.6656,38.47,987.61,1800.35,147.5,39.9
23.2041,36.78,969.03,1743.05,147.5,39.9
23.7425,42.24,927.04,1391.64,147.5,39.9
24.281,0.95,926.2,570.8,147.5,39.9
24.8195,5.29,905.16,566.26,147.5,39.9
25.358,19.96,861.1,562.9,147.5,39.9
25.8965,11.55,824.38,503.17,147.5,39.9
26.4349,9.52,923.14,571.68,147.5,39.9
26.9734,23.4,847.19,551.58,147.5,39.9
27.5117,62.86,757.94,339.58,147.5,39.9
28.0501,39.63,698.79,240.0,147.5,39.9
28.5884,28.52,708.13,197.43,147.5,39.9
29.1268,17.28,766.52,289.02,147.5,39.9
29.6652,-4.73,905.03,1830.06,147.5,39.9
