times,winds,temps,intensity,angle1,angle2
28.4981,-26.26,449.87,23.06,12.7,-50.2
29.036,-20.13,431.36,39.32,12.7,-50.2
29.5739,46.22,691.91,249.44,12.7,-50.2
18.3792,65.83,1044.65,1109.15,102.6,50.2
18.9171,78.85,945.26,342.72,102.6,50.2
19.4551,79.67,680.15,223.58,102.6,50.2
19.9929,107.74,514.82,186.32,102.6,50.2
20.5309,45.5,123.0,194.21,102.6,50.2
21.0689,97.47,1294.36,248.17,102.6,50.2
21.607,116.07,476.64,739.73,102.6,50.2
22.1451,126.57,729.87,1240.85,102.6,50.2
22.6833,46.51,650.84,631.35,102.6,50.2
23.2216,57.1,679.09,503.19,102.6,50.2
23.76,32.72,563.52,316.55,102.6,50.2
24.2985,26.31,651.01,280.37,102.6,50.2
24.8368,-52.33,414.2,167.59,102.6,50.2
25.3752,-35.93,422.43,116.41,102.6,50.2
25.9135,73.11,276.66,90.13,102.6,50.2
26.4516,2.3,302.09,58.4,102.6,50.2
26.9898,25.37,223.76,43.21,102.6,50.2
27.5278,99.7,319.94,47.48,102.6,50.2
28.0658,111.99,911.53,31.6,102.6,50.2
28.6037,-83.28,294.82,18.11,102.6,50.2
29.1417,59.93,301.98,47.81,102.6,50.2
18.4844,60.54,959.35,934.41,45.0,-45.0
19.0223,62.33,890.99,359.62,45.0,-45.0
19.5604,82.86,754.43,231.13,45.0,-45.0
20.0982,34.87,812.1,518.35,45.0,-45.0
20.6362,18.45,805.66,753.2,45.0,-45.0
21.1741,16.57,794.16,1172.18,45.0,-45.0
21.7122,9.87,776.7,1502.65,45.0,-45.0
22.2503,11.44,803.29,1472.62,45.0,-45.0
22.7886,50.66,756.87,672.4,45.0,-45.0
23.3269,36.99,630.43,537.88,45.0,-45.0
23.8655,55.48,569.4,345.28,45.0,-45.0
24.4037,12.67,722.17,299.64,45.0,-45.0
24.9421,71.95,470.4,148.01,45.0,-45.0
25.4804,16.07,310.69,107.75,45.0,-45.0
26.0188,37.44,733.07,112.09,45.0,-45.0
26.5569,110.87,568.01,57.86,45.0,-45.0
27.0949,-46.76,226.52,60.21,45.0,-45.0
27.633,70.0,481.69,44.58,45.0,-45.0
28.171,35.23,711.36,25.24,45.0,-45.0
28.7089,34.04,1081.0,24.79,45.0,-45.0
29.2468,1.68,332.97,51.32,45.0,-45.0
18.5369,51.12,910.12,747.48,89.8,-45.0
19.0748,67.72,922.22,350.27,89.8,-45.0
19.6128,53.49,773.09,224.79,89.8,-45.0
20.1507,-30.1,753.01,331.44,89.8,-45.0
20.6887,-22.68,824.8,519.75,89.8,-45.0
21.2266,-25.94,800.05,872.36,89.8,-45.0
21.7647,-21.71,798.54,1337.3,89.8,-45.0
22.3029,-23.41,849.54,1408.18,89.8,-45.0
22.8411,27.78,763.2,616.75,89.8,-45.0
23.3795,25.77,715.82,516.63,89.8,-45.0
23.9179,45.02,485.84,415.33,89.8,-45.0
24.4562,52.93,533.01,256.99,89.8,-45.0
24.9946,25.01,777.01,181.79,89.8,-45.0
25.533,-13.64,460.92,104.94,89.8,-45.0
26.0713,70.97,298.29,96.41,89.8,-45.0
26.6094,124.08,264.51,55.22,89.8,-45.0
27.1478,-22.79,1375.25,60.5,89.8,-45.0
27.6855,86.2,236.91,37.83,89.8,-45.0
28.2235,145.88,284.78,22.49,89.8,-45.0
28.7615,-21.66,248.59,34.56,89.8,-45.0
29.2994,-1.2,548.54,92.98,89.8,-45.0
18.5894,43.72,882.73,653.02,134.8,-45.0
18.6415,55.27,861.84,585.94,134.8,-45.0
18.6937,52.88,851.66,514.19,134.8,-45.0
18.7459,52.85,890.59,457.5,134.8,-45.0
19.1273,62.43,775.58,287.67,134.8,-45.0
19.1795,65.14,828.08,271.96,134.8,-45.0
19.2319,100.71,751.52,238.72,134.8,-45.0
19.2839,67.5,780.56,267.04,134.8,-45.0
19.6653,93.76,725.17,224.38,134.8,-45.0
19.7175,4.15,708.57,229.04,134.8,-45.0
19.7697,11.32,702.61,221.97,134.8,-45.0
19.8219,19.95,751.91,231.97,134.8,-45.0
20.2032,-24.87,777.02,245.12,134.8,-45.0
20.2554,-32.68,719.78,238.0,134.8,-45.0
20.3076,-18.23,722.9,235.83,134.8,-45.0
20.3598,-24.71,732.1,259.86,134.8,-45.0
20.7412,-25.18,787.34,398.08,134.8,-45.0
20.7933,-22.11,878.6,457.03,134.8,-45.0
20.8455,-27.51,787.61,437.41,134.8,-45.0
20.8977,-29.47,817.11,471.55,134.8,-45.0
21.2791,-10.02,789.39,747.93,134.8,-45.0
21.3313,-16.7,800.13,797.48,134.8,-45.0
21.3835,-9.4,798.68,843.09,134.8,-45.0
21.4357,-15.65,793.46,894.95,134.8,-45.0
21.8172,-9.19,767.41,1180.81,134.8,-45.0
21.8694,-6.18,808.29,1262.1,134.8,-45.0
21.9217,-8.27,778.6,1278.89,134.8,-45.0
21.9738,-6.11,773.98,1294.82,134.8,-45.0
22.3554,-15.4,837.03,1422.05,134.8,-45.0
22.4076,-14.82,875.79,1373.45,134.8,-45.0
22.4598,-10.68,763.14,1375.19,134.8,-45.0
22.512,5.49,817.4,1140.34,134.8,-45.0
22.8936,38.55,698.57,573.22,134.8,-45.0
22.9459,56.5,736.67,577.64,134.8,-45.0
22.9982,27.04,728.38,622.58,134.8,-45.0
23.0504,41.56,762.62,561.01,134.8,-45.0
23.4321,44.51,657.29,464.27,134.8,-45.0
23.4843,46.47,719.0,476.69,134.8,-45.0
23.5366,41.24,654.72,475.01,134.8,-45.0
23.5888,31.78,778.91,451.71,134.8,-45.0
23.9704,38.11,722.49,456.37,134.8,-45.0
24.0227,61.46,618.03,375.26,134.8,-45.0
24.0749,41.95,664.7,349.49,134.8,-45.0
24.1271,17.09,588.06,301.69,134.8,-45.0
24.5088,73.88,457.9,217.59,134.8,-45.0
24.561,32.87,403.64,205.65,134.8,-45.0
24.6133,16.77,525.81,191.06,134.8,-45.0
24.6656,35.43,526.2,166.86,134.8,-45.0
25.0472,10.97,678.34,175.34,134.8,-45.0
25.0995,33.16,556.68,157.93,134.8,-45.0
25.1518,-3.47,456.57,131.48,134.8,-45.0
25.204,52.67,266.16,115.57,134.8,-45.0
25.5855,56.11,596.54,106.87,134.8,-45.0
25.6377,15.61,382.52,98.8,134.8,-45.0
25.69,-40.7,278.19,94.74,134.8,-45.0
25.7423,-16.19,458.74,72.08,134.8,-45.0
26.1238,-31.08,488.92,82.18,134.8,-45.0
26.1761,92.23,374.32,77.72,134.8,-45.0
26.2283,54.7,573.45,82.03,134.8,-45.0
26.2805,10.66,394.42,95.84,134.8,-45.0
26.6619,-38.69,310.44,69.86,134.8,-45.0
26.7141,-31.62,582.61,79.54,134.8,-45.0
26.7663,-37.43,356.23,73.27,134.8,-45.0
26.8186,28.9,361.32,78.95,134.8,-45.0
27.2001,52.75,702.12,72.42,134.8,-45.0
27.2523,9.72,338.48,47.5,134.8,-45.0
27.3045,186.2,1120.0,41.2,134.8,-45.0
27.3569,113.33,304.89,52.26,134.8,-45.0
27.738,-10.09,198.29,53.63,134.8,-45.0
27.7902,138.74,554.56,34.47,134.8,-45.0
27.8424,61.02,330.63,52.19,134.8,-45.0
27.8947,146.97,370.57,39.8,134.8,-45.0
28.276,215.81,222.44,22.02,134.8,-45.0
28.3282,134.92,572.54,35.7,134.8,-45.0
28.3804,81.78,221.74,23.22,134.8,-45.0
28.4326,76.62,425.0,29.76,134.8,-45.0
28.814,159.75,674.72,30.28,134.8,-45.0
28.8662,-82.88,1262.0,24.52,134.8,-45.0
28.9184,-8.02,378.69,24.27,134.8,-45.0
28.9706,53.14,565.59,36.74,134.8,-45.0
29.3519,66.05,628.49,108.45,134.8,-45.0
29.4041,14.17,632.63,146.62,134.8,-45.0
29.4563,27.41,782.4,180.66,134.8,-45.0
29.5085,39.1,735.92,222.05,134.8,-45.0
18.8646,59.86,937.1,406.65,147.5,39.9
19.4026,82.42,748.87,274.89,147.5,39.9
19.9404,122.29,706.3,332.22,147.5,39.9
20.4784,131.07,727.46,609.39,147.5,39.9
21.0163,99.66,736.98,970.57,147.5,39.9
21.5544,93.75,730.05,1317.11,147.5,39.9
22.0927,95.35,743.15,1271.65,147.5,39.9
22.6307,87.44,703.05,753.03,147.5,39.9
23.1691,32.03,755.09,546.01,147.5,39.9
23.7075,44.48,735.77,385.86,147.5,39.9
24.2458,34.23,649.14,332.48,147.5,39.9
24.7843,-33.69,490.42,177.75,147.5,39.9
25.3227,47.02,321.61,114.32,147.5,39.9
25.861,19.11,554.17,75.74,147.5,39.9
26.3991,162.32,221.77,51.89,147.5,39.9
26.9372,-63.48,811.54,53.67,147.5,39.9
27.4753,-70.35,233.76,54.11,147.5,39.9
28.0133,-27.55,231.12,42.92,147.5,39.9
28.5512,123.87,304.64,33.84,147.5,39.9
29.0891,75.12,501.0,60.56,147.5,39.9
29.6271,47.13,773.97,341.45,147.5,39.9
