times,winds,temps,intensity,angle1,angle2
18.496,-1.91,921.67,993.78,102.5,0.0
19.0344,-29.21,716.79,281.89,102.5,0.0
19.5727,-57.02,457.0,134.18,102.5,0.0
20.111,-28.97,466.61,144.15,102.5,0.0
20.6493,-35.59,928.15,333.5,102.5,0.0
21.1876,-3.97,762.27,543.18,102.5,0.0
21.726,-1.56,860.94,921.01,102.5,0.0
22.2644,-3.08,778.69,890.74,102.5,0.0
22.8028,-3.43,838.28,792.36,102.5,0.0
23.3411,-8.8,737.34,766.7,102.5,0.0
23.8793,-3.86,741.19,663.13,102.5,0.0
24.4176,7.09,657.11,592.19,102.5,0.0
24.956,9.68,789.89,497.46,102.5,0.0
25.4943,-3.96,778.29,415.89,102.5,0.0
26.0326,8.42,767.57,526.42,102.5,0.0
26.5709,16.93,720.52,1021.51,102.5,0.0
27.1091,20.1,671.92,515.2,102.5,0.0
27.6478,-11.75,477.96,118.04,102.5,0.0
28.186,-23.68,478.83,61.62,102.5,0.0
28.7243,27.03,781.21,13.79,102.5,0.0
29.2626,-37.25,473.44,63.64,102.5,0.0
18.3906,49.65,951.65,1824.98,12.8,-50.2
18.8764,57.2,788.2,727.79,12.8,-50.2
19.4145,23.5,817.51,478.38,12.8,-50.2
19.9528,7.17,819.74,429.48,12.8,-50.2
20.491,2.64,763.92,659.53,12.8,-50.2
21.0294,-2.95,773.66,996.73,12.8,-50.2
21.568,-15.73,881.4,1530.7,12.8,-50.2
22.1063,-2.75,753.59,1373.82,12.8,-50.2
22.6445,-8.52,764.62,980.18,12.8,-50.2
23.1829,-11.25,727.61,901.42,12.8,-50.2
23.7211,-24.79,753.54,794.07,12.8,-50.2
24.2594,-4.4,730.55,686.42,12.8,-50.2
24.7977,2.65,770.98,910.85,12.8,-50.2
25.3361,-1.07,790.39,605.11,12.8,-50.2
25.8744,-19.17,718.87,644.3,12.8,-50.2
26.4126,-11.19,722.34,1052.88,12.8,-50.2
26.9509,-0.64,829.72,835.87,12.8,-50.2
27.4895,-12.3,680.38,245.28,12.8,-50.2
28.0279,-40.94,599.96,117.76,12.8,-50.2
28.5661,72.05,421.17,31.5,12.8,-50.2
29.1044,173.24,390.65,34.11,12.8,-50.2
29.6427,-5.88,850.43,644.7,12.8,-50.2
18.4434,35.92,883.95,999.9,102.5,50.2
18.9818,50.31,771.78,361.43,102.5,50.2
19.5202,61.72,618.7,244.78,102.5,50.2
20.0585,62.79,770.74,262.54,102.5,50.2
20.5967,12.16,429.43,280.42,102.5,50.2
21.1351,51.17,734.75,544.05,102.5,50.2
21.6735,53.01,839.27,1069.74,102.5,50.2
22.2118,59.03,771.4,1048.68,102.5,50.2
22.7502,58.27,724.34,807.18,102.5,50.2
23.2886,64.53,752.09,756.52,102.5,50.2
23.8268,75.13,774.8,746.68,102.5,50.2
24.3651,69.32,747.5,670.8,102.5,50.2
24.9034,73.23,855.43,702.1,102.5,50.2
25.4418,74.85,773.95,474.12,102.5,50.2
25.9801,60.17,689.62,648.48,102.5,50.2
26.5184,52.22,750.99,1095.8,102.5,50.2
27.0566,48.32,703.71,642.41,102.5,50.2
27.5952,39.93,537.02,154.97,102.5,50.2
28.1335,13.32,376.26,70.3,102.5,50.2
28.6718,136.49,597.8,26.14,102.5,50.2
29.2101,-47.95,612.72,123.64,102.5,50.2
29.7485,24.83,781.79,3037.1,102.5,50.2
18.5487,20.73,944.82,1388.38,44.9,-45.0
19.0871,0.56,859.09,475.94,44.9,-45.0
19.6254,-36.05,653.59,343.52,44.9,-45.0
20.1637,-25.45,734.06,348.26,44.9,-45.0
20.7022,-41.33,772.1,578.4,44.9,-45.0
21.2405,-32.69,763.32,1003.8,44.9,-45.0
21.7787,-36.74,775.14,1279.95,44.9,-45.0
22.3171,-35.27,704.02,1037.19,44.9,-45.0
22.8555,-41.59,863.44,1048.13,44.9,-45.0
23.3938,-48.37,773.39,884.87,44.9,-45.0
23.932,-56.32,788.75,778.65,44.9,-45.0
24.4703,-35.5,669.56,701.69,44.9,-45.0
25.0089,-28.74,694.78,610.97,44.9,-45.0
25.547,-40.31,719.0,506.77,44.9,-45.0
26.0853,-43.45,703.74,669.8,44.9,-45.0
26.6236,-21.68,731.87,1174.65,44.9,-45.0
27.1618,-11.17,636.45,581.76,44.9,-45.0
27.7004,-36.46,601.38,155.58,44.9,-45.0
28.2387,-25.48,660.89,62.61,44.9,-45.0
28.777,-64.47,319.61,29.27,44.9,-45.0
29.3153,117.68,793.31,83.12,44.9,-45.0
18.6013,-27.1,938.09,1383.94,89.9,-45.0
19.1396,-52.43,812.04,350.34,89.9,-45.0
19.6779,-73.7,667.43,241.67,89.9,-45.0
20.2162,-75.54,603.17,221.31,89.9,-45.0
20.7545,-74.5,733.63,419.47,89.9,-45.0
21.2929,-61.57,735.42,663.87,89.9,-45.0
21.8313,-67.32,761.24,1012.96,89.9,-45.0
22.3696,-62.15,735.25,1007.76,89.9,-45.0
22.908,-69.63,781.18,993.01,89.9,-45.0
23.4463,-68.96,754.2,953.14,89.9,-45.0
23.9846,-86.73,806.29,789.05,89.9,-45.0
24.5229,-72.03,678.18,798.78,89.9,-45.0
25.0612,-55.89,716.07,579.17,89.9,-45.0
25.5995,-62.89,684.11,497.88,89.9,-45.0
26.1379,-60.46,725.61,844.21,89.9,-45.0
26.6761,-28.91,803.53,1200.96,89.9,-45.0
27.2144,-0.61,610.25,543.88,89.9,-45.0
27.753,-42.3,617.24,151.26,89.9,-45.0
28.2913,-8.88,564.28,59.13,89.9,-45.0
28.8295,258.42,535.0,20.01,89.9,-45.0
29.3679,-19.21,573.05,86.92,89.9,-45.0
18.6538,-44.95,898.04,1107.21,134.8,-45.0
18.706,-57.87,894.99,904.75,134.8,-45.0
18.7583,-64.44,872.38,755.55,134.8,-45.0
18.8105,-70.31,806.7,627.46,134.8,-45.0
19.1921,-67.71,751.98,254.04,134.8,-45.0
19.2444,-92.19,704.05,232.47,134.8,-45.0
19.2966,-81.11,663.87,192.64,134.8,-45.0
19.3488,-79.68,634.17,186.84,134.8,-45.0
19.7305,120.63,405.17,139.52,134.8,-45.0
19.7827,125.13,608.6,146.58,134.8,-45.0
19.8349,-91.35,603.2,143.46,134.8,-45.0
19.8871,-67.32,646.84,156.14,134.8,-45.0
20.2688,105.45,709.28,182.6,134.8,-45.0
20.321,128.46,545.68,183.02,134.8,-45.0
20.3732,-88.08,539.81,193.06,134.8,-45.0
20.4255,101.14,662.21,201.39,134.8,-45.0
20.8071,-83.1,640.71,277.79,134.8,-45.0
20.8593,-84.19,666.41,303.02,134.8,-45.0
20.9115,-74.39,714.13,329.04,134.8,-45.0
20.9637,-70.78,658.99,329.04,134.8,-45.0
21.3454,-65.73,763.09,580.7,134.8,-45.0
21.3977,-67.54,756.41,612.12,134.8,-45.0
21.4499,-58.76,753.3,639.27,134.8,-45.0
21.5022,-56.72,770.92,670.12,134.8,-45.0
21.8838,-49.23,793.83,950.21,134.8,-45.0
21.936,-45.94,771.09,990.06,134.8,-45.0
21.9882,-45.53,780.83,1035.16,134.8,-45.0
22.0405,-48.92,749.53,1057.15,134.8,-45.0
22.4222,-42.69,734.37,1052.07,134.8,-45.0
22.4744,-39.5,720.13,1032.66,134.8,-45.0
22.5266,-42.97,702.79,1017.58,134.8,-45.0
22.5789,-45.35,737.95,998.14,134.8,-45.0
22.9607,-73.29,810.85,1035.38,134.8,-45.0
23.0129,-62.19,780.39,1036.5,134.8,-45.0
23.0651,-62.06,843.06,1070.33,134.8,-45.0
23.1172,-52.13,723.27,940.35,134.8,-45.0
23.4988,-58.62,783.22,1016.37,134.8,-45.0
23.5511,-51.03,769.46,989.39,134.8,-45.0
23.6033,-54.93,766.21,948.81,134.8,-45.0
23.6555,-63.79,760.67,919.9,134.8,-45.0
24.0371,-70.4,793.04,770.27,134.8,-45.0
24.0893,-65.32,780.82,754.29,134.8,-45.0
24.1415,-65.2,773.41,756.1,134.8,-45.0
24.1937,-61.91,822.4,768.06,134.8,-45.0
24.5754,-58.21,688.84,815.82,134.8,-45.0
24.6277,-48.71,703.19,824.15,134.8,-45.0
24.6799,-52.31,726.57,819.41,134.8,-45.0
24.7321,-52.11,706.84,768.88,134.8,-45.0
25.1137,-64.16,719.28,572.61,134.8,-45.0
25.166,-62.82,716.16,553.39,134.8,-45.0
25.2182,-54.54,744.58,497.67,134.8,-45.0
25.2704,-41.3,712.68,527.92,134.8,-45.0
25.6521,-32.15,686.29,535.65,134.8,-45.0
25.7043,-47.58,669.36,544.13,134.8,-45.0
25.7565,-47.82,677.22,561.96,134.8,-45.0
25.8088,-41.91,689.86,557.82,134.8,-45.0
26.1904,-35.55,699.44,858.93,134.8,-45.0
26.2426,-36.88,705.43,923.06,134.8,-45.0
26.2949,-32.63,762.65,1026.99,134.8,-45.0
26.3471,-36.63,838.95,1165.15,134.8,-45.0
26.7287,-8.51,897.84,1266.13,134.8,-45.0
26.7809,-6.78,819.45,1050.36,134.8,-45.0
26.8331,-3.59,801.23,1009.92,134.8,-45.0
26.8853,-0.49,909.99,1055.58,134.8,-45.0
27.2669,6.44,615.09,486.77,134.8,-45.0
27.3194,-1.89,641.61,418.4,134.8,-45.0
27.3718,0.29,615.32,398.66,134.8,-45.0
27.4241,3.4,605.41,297.23,134.8,-45.0
27.8055,-6.52,555.28,127.49,134.8,-45.0
27.8577,-19.64,431.55,114.04,134.8,-45.0
27.9099,-14.8,467.16,119.62,134.8,-45.0
27.9622,-34.35,585.87,121.16,134.8,-45.0
28.3438,-18.97,245.75,43.45,134.8,-45.0
28.396,-40.1,322.03,44.22,134.8,-45.0
28.4483,-22.81,322.29,34.07,134.8,-45.0
28.5005,-5.58,416.67,36.87,134.8,-45.0
28.8821,-47.1,275.61,31.07,134.8,-45.0
28.9343,-55.36,209.36,38.96,134.8,-45.0
28.9866,13.58,415.19,34.45,134.8,-45.0
29.0388,-70.77,355.65,35.78,134.8,-45.0
29.4204,-60.86,767.04,176.61,134.8,-45.0
29.4726,-62.67,824.93,191.9,134.8,-45.0
29.5248,-40.51,767.74,269.94,134.8,-45.0
29.577,-38.51,852.34,363.51,134.8,-45.0
18.9293,56.59,784.35,461.79,147.5,39.9
19.4676,64.63,705.25,327.79,147.5,39.9
20.006,33.26,548.43,273.06,147.5,39.9
20.5444,30.69,815.28,447.19,147.5,39.9
21.0826,25.3,698.41,663.33,147.5,39.9
21.621,29.08,896.6,1261.72,147.5,39.9
22.1593,38.83,779.22,1086.38,147.5,39.9
22.6977,36.97,723.66,844.15,147.5,39.9
23.236,36.59,783.08,769.14,147.5,39.9
23.7742,42.51,731.84,693.3,147.5,39.9
24.3125,56.0,736.79,660.25,147.5,39.9
24.8509,50.6,892.65,747.0,147.5,39.9
25.3892,44.43,777.99,469.01,147.5,39.9
25.9276,28.94,720.43,575.13,147.5,39.9
26.4658,24.98,803.99,1071.89,147.5,39.9
27.0041,30.95,832.18,685.68,147.5,39.9
27.5427,0.0,665.76,179.68,147.5,39.9
28.081,-20.66,453.72,88.22,147.5,39.9
28.6192,135.01,291.89,24.17,147.5,39.9
29.1576,-66.92,367.61,54.99,147.5,39.9
29.6959,17.36,790.22,1394.74,147.5,39.9
