times,winds,temps,intensity,angle1,angle2
27.07,40.47,659.75,413.13,102.6,50.2
27.6083,43.42,715.16,267.22,102.6,50.2
28.1465,65.58,584.17,145.22,102.6,50.2
28.6848,99.38,443.41,63.37,102.6,50.2
29.2231,8.97,632.72,119.34,102.6,50.2
29.7614,36.63,643.1,1991.84,102.6,50.2
18.561,-13.25,935.28,2085.09,45.0,-45.0
19.0996,-6.4,868.95,1148.49,45.0,-45.0
19.6379,-21.52,976.49,901.38,45.0,-45.0
20.1762,-17.52,666.42,664.06,45.0,-45.0
20.7145,-19.65,831.04,954.36,45.0,-45.0
21.2529,-41.42,799.54,976.63,45.0,-45.0
21.7912,-46.45,754.99,937.46,45.0,-45.0
22.3296,-64.72,756.02,948.57,45.0,-45.0
22.868,-77.52,716.46,1094.66,45.0,-45.0
23.4065,-77.82,700.85,789.8,45.0,-45.0
23.9449,-46.02,659.1,653.87,45.0,-45.0
24.4833,-36.54,718.65,790.22,45.0,-45.0
25.0217,-38.29,694.28,671.91,45.0,-45.0
25.5601,-41.55,643.01,423.41,45.0,-45.0
26.0985,-17.4,657.83,362.04,45.0,-45.0
26.6369,11.73,667.19,316.25,45.0,-45.0
27.1752,9.96,675.56,360.59,45.0,-45.0
27.7135,0.05,669.78,278.53,45.0,-45.0
28.2518,-4.17,552.02,145.46,45.0,-45.0
28.79,-73.52,551.89,74.19,45.0,-45.0
29.3285,-42.03,489.38,67.62,45.0,-45.0
18.6135,-37.02,944.77,2118.8,90.0,-45.0
19.1521,-53.21,884.53,1000.77,90.0,-45.0
19.6905,-50.22,852.0,703.16,90.0,-45.0
20.2287,-86.72,626.18,519.1,90.0,-45.0
20.767,-74.72,797.16,723.84,90.0,-45.0
21.3054,-75.75,763.27,742.88,90.0,-45.0
21.8438,-81.62,761.73,783.18,90.0,-45.0
22.3822,-95.95,735.52,955.95,90.0,-45.0
22.9206,-90.47,737.79,1100.53,90.0,-45.0
23.4591,-81.01,692.59,945.06,90.0,-45.0
23.9975,-81.13,555.85,556.47,90.0,-45.0
24.5358,33.35,1476.0,322.92,90.0,-45.0
25.0743,-40.46,393.64,426.55,90.0,-45.0
25.6127,-66.84,521.55,335.44,90.0,-45.0
26.1511,-44.31,698.91,364.35,90.0,-45.0
26.6894,-13.51,722.53,322.59,90.0,-45.0
27.2278,3.07,773.0,328.22,90.0,-45.0
27.766,-29.44,652.45,267.63,90.0,-45.0
28.3043,-9.73,475.82,116.42,90.0,-45.0
28.8427,-78.27,400.11,59.63,90.0,-45.0
29.3809,25.57,324.86,55.69,90.0,-45.0
18.6663,-48.03,982.46,1802.46,134.9,-45.0
18.7184,-52.54,961.5,1636.45,134.9,-45.0
18.7706,-48.89,954.57,1522.22,134.9,-45.0
18.8229,-55.62,907.55,1386.42,134.9,-45.0
19.2046,-64.15,912.09,957.92,134.9,-45.0
19.2569,-75.04,818.51,815.5,134.9,-45.0
19.3091,-65.42,790.26,828.63,134.9,-45.0
19.3613,-77.78,825.05,810.98,134.9,-45.0
19.743,-78.06,767.59,619.11,134.9,-45.0
19.7952,-64.01,769.42,607.41,134.9,-45.0
19.8475,-76.95,749.06,595.24,134.9,-45.0
19.8997,-67.98,749.58,,134.9,-45.0
20.2812,102.7,739.45,492.44,134.9,-45.0
20.3335,-94.59,756.41,494.59,134.9,-45.0
20.3857,-92.06,757.24,491.03,134.9,-45.0
20.4379,114.98,745.08,465.61,134.9,-45.0
20.8196,-96.31,730.56,531.1,134.9,-45.0
20.8718,-71.89,678.15,513.49,134.9,-45.0
20.924,-82.21,744.41,517.46,134.9,-45.0
20.9762,-83.29,739.05,497.21,134.9,-45.0
21.358,-70.03,777.15,511.35,134.9,-45.0
21.4102,-71.65,780.41,533.63,134.9,-45.0
21.4624,-66.99,782.74,581.84,134.9,-45.0
21.5146,-54.46,808.63,619.62,134.9,-45.0
21.8963,-80.75,771.71,684.73,134.9,-45.0
21.9485,-72.99,745.71,675.76,134.9,-45.0
22.0008,-74.66,793.41,709.98,134.9,-45.0
22.053,-77.24,739.3,699.94,134.9,-45.0
22.4348,-73.42,798.25,995.27,134.9,-45.0
22.4872,-70.59,758.77,1002.54,134.9,-45.0
22.5392,-70.56,722.31,986.98,134.9,-45.0
22.5914,-74.14,697.97,989.58,134.9,-45.0
22.9731,-56.35,721.29,1038.21,134.9,-45.0
23.0253,-63.65,711.11,1033.74,134.9,-45.0
23.0776,-60.29,738.91,1052.31,134.9,-45.0
23.1298,-59.78,716.83,1041.83,134.9,-45.0
23.5119,-52.89,716.03,1116.95,134.9,-45.0
23.5639,-49.74,752.73,1127.44,134.9,-45.0
23.6162,-49.55,747.7,1077.58,134.9,-45.0
23.6684,-51.35,692.67,1022.06,134.9,-45.0
24.0501,-62.66,687.74,658.57,134.9,-45.0
24.1023,-65.24,676.8,629.0,134.9,-45.0
24.1545,-56.4,614.87,590.07,134.9,-45.0
24.2068,-73.72,687.36,608.96,134.9,-45.0
24.5884,-61.22,709.49,622.09,134.9,-45.0
24.6407,-62.94,751.62,652.57,134.9,-45.0
24.6929,-47.18,667.9,633.59,134.9,-45.0
24.7451,-47.11,721.63,650.2,134.9,-45.0
25.1269,-55.56,677.08,583.33,134.9,-45.0
25.1791,-45.26,704.73,586.59,134.9,-45.0
25.2313,-52.03,765.06,589.55,134.9,-45.0
25.2836,-36.04,684.91,562.79,134.9,-45.0
25.6653,-50.72,724.85,511.75,134.9,-45.0
25.7175,-40.9,674.24,492.51,134.9,-45.0
25.7697,-31.68,716.47,502.21,134.9,-45.0
25.822,-35.55,756.21,511.58,134.9,-45.0
26.2037,-30.44,674.9,416.95,134.9,-45.0
26.2559,-21.39,736.32,428.37,134.9,-45.0
26.3081,-39.72,710.29,412.53,134.9,-45.0
26.3605,-30.12,675.48,408.67,134.9,-45.0
26.742,5.13,626.65,358.01,134.9,-45.0
26.7942,-12.62,676.32,394.93,134.9,-45.0
26.8465,-7.1,685.83,383.23,134.9,-45.0
26.8987,-24.05,655.11,364.98,134.9,-45.0
27.2805,-10.71,622.57,284.75,134.9,-45.0
27.3325,-11.27,643.87,270.14,134.9,-45.0
27.385,5.3,689.08,248.6,134.9,-45.0
27.4371,16.01,706.45,257.94,134.9,-45.0
27.8186,10.36,735.82,223.29,134.9,-45.0
27.8708,-23.72,676.68,201.55,134.9,-45.0
27.923,-27.02,583.68,174.9,134.9,-45.0
27.9752,-11.65,561.2,178.14,134.9,-45.0
28.3568,-20.21,464.32,108.14,134.9,-45.0
28.409,-16.69,596.35,121.13,134.9,-45.0
28.4612,-39.31,501.03,111.42,134.9,-45.0
28.5135,-33.81,473.54,92.62,134.9,-45.0
28.8951,-13.81,467.73,53.02,134.9,-45.0
28.9473,-49.13,565.85,54.49,134.9,-45.0
28.9995,-39.71,420.65,57.33,134.9,-45.0
29.0517,-60.61,478.05,53.51,134.9,-45.0
29.4334,-21.0,547.05,77.64,134.9,-45.0
29.4857,-35.36,560.02,95.39,134.9,-45.0
29.5379,-13.19,489.71,124.82,134.9,-45.0
29.5901,-5.08,613.21,176.14,134.9,-45.0
18.9416,44.14,879.15,1043.06,147.4,39.9
19.4801,54.62,804.89,854.2,147.4,39.9
20.0184,60.52,726.37,735.0,147.4,39.9
20.5567,61.61,695.06,743.11,147.4,39.9
21.0951,50.95,785.46,860.65,147.4,39.9
21.6334,45.49,783.72,1008.06,147.4,39.9
22.1718,42.87,764.28,894.78,147.4,39.9
22.7102,31.82,736.42,865.06,147.4,39.9
23.2487,32.98,725.22,873.07,147.4,39.9
23.7872,35.21,722.13,610.07,147.4,39.9
24.3255,43.43,770.11,652.58,147.4,39.9
24.8641,44.58,692.05,598.93,147.4,39.9
25.4024,14.36,742.88,495.45,147.4,39.9
25.9407,14.41,732.67,407.32,147.4,39.9
26.4791,34.35,687.15,318.8,147.4,39.9
27.0175,29.46,710.88,415.95,147.4,39.9
27.5557,25.83,676.01,251.41,147.4,39.9
28.094,35.08,669.37,152.45,147.4,39.9
28.6322,36.0,361.28,74.98,147.4,39.9
29.1707,-18.2,530.7,67.13,147.4,39.9
29.7089,29.69,659.3,798.89,147.4,39.9
