18.2	  -15.67     4.73      70.21     0.71     -73.24     1.37    1065.40    10.62    1529.33     6.98     630.00     2191
18.8	   -6.31    22.00     105.75     8.33     -86.27     1.48     948.37    22.00     460.44     4.80     630.00     1938
19.4	  -58.91    18.38     107.85    19.39     -19.52     1.53     853.20    34.14     253.57     4.43     630.00     1939
19.9	 -139.89    13.03     -14.57     4.43    -106.41     7.32        nan      nan        nan      nan     630.00     1938
20.4	  -18.42     6.63     120.26     3.03     -31.44     1.46     938.48     9.84     448.34     1.76     630.00     1938
21.0	    2.23     5.22     127.06     3.19     -11.55     2.27     940.53     8.90    1011.07     3.95     630.00     1939
21.5	   12.91     5.03      92.86     1.46       9.18     1.06     898.94     7.37    1636.31     5.33     630.00     1939
22.0	    6.77     7.79     117.26     1.38     -11.94     0.18     909.88    10.96    1265.78     6.24     630.00     1938
22.6	    1.74     7.27     105.51     3.31      -6.45     1.42     938.59    12.29    1281.03     7.04     630.00     1939
23.1	   23.84     7.54     109.84     2.42      -8.45     1.22     876.53    11.41    1317.54     6.87     630.00     1938
23.7	    1.31    10.58      75.25     0.36     -25.88     0.24     872.89    13.25    1034.08     6.30     630.00     1939
24.2	  -43.24     7.58      15.85     0.73     -13.98     0.03     845.73     9.28    1080.66     4.62     630.00     1938
24.7	  -13.84     4.44      51.48     0.71     -24.45     0.06     859.69     6.24    1320.06     3.65     630.00     1939
25.3	   -2.44     4.36      85.06     1.03     -36.12     1.11     866.73     5.99    1415.14     3.72     630.00     1938
25.8	    7.12     4.05      84.21     0.71     -39.07     0.73     864.52     5.90    1477.46     3.85     630.00     1939
26.4	   -6.97     5.45      47.33     0.63     -22.39     0.97     845.65     6.92    1245.23     3.89     630.00     1939
26.9	   15.92    10.45      78.70     0.81     -17.24     2.80     787.17    12.38     666.54     3.97     630.00     1938
27.4	   -0.86    17.84      77.11     3.80     -37.73     0.77     740.99    22.57     356.77     4.05     630.00     1938
28.0	    8.89    26.44      85.21     1.64     -13.09     4.34     667.16    29.89     256.87     4.02     630.00     1939
28.5	   35.99    31.30     135.53     6.58     -24.78     0.37     645.11    38.95     199.45     4.16     630.00     1939
29.0	  -25.23    29.74      43.81     7.31       8.76     9.80     729.50    34.89     246.79     4.51     630.00     1938
29.6	 -195.63   641.44    1163.24   1032.62     381.75   908.93     830.92    28.27    1134.94    16.38     630.00      431
