18.3	   61.45     4.59      18.22     0.46     -22.50     0.76    1093.54     9.08    2377.39     8.79     630.00     2191
18.9	   73.98     7.15      49.72     1.20     -48.10     0.25    1021.17    11.64    1429.96     7.03     630.00     1938
19.4	   80.85     4.10      58.45     3.99     -70.10     1.01     982.26     9.35    1374.40     5.43     630.00     1938
19.9	   76.06     0.43     102.82     7.89     -21.90     2.25     844.76     5.11     571.53     1.42     630.00     1938
20.5	   30.39     4.91      58.08    28.78     -65.15    22.15     674.18    20.54      89.93     1.11     630.00     1937
21.0	   91.25    14.95      84.28     8.24     -64.13     4.94     633.64    23.20     156.13     1.92     630.00     1938
21.6	  -11.19    71.64      75.80    74.42     180.83    11.50     559.90    90.27      53.19     2.99     630.00     1938
22.1	 -110.16   167.73    -178.52    34.79    -126.68    41.29     333.64   162.54      38.76     3.63     630.00     1938
22.6	 -164.35    90.14     -77.23    46.49      25.12    18.28     448.60   111.98      59.14     3.99     630.00     1938
23.2	  -76.34    29.90    -106.09    36.06    -112.38    15.42     456.28    56.12      57.51     1.89     630.00     1938
23.7	 -252.22     5.88    -328.44    72.07     -32.38     3.86     460.46    47.05      50.94     1.43     630.00     1938
24.2	 -140.79    31.40    -143.61     9.99     165.56    19.32     439.13    44.77      57.95     1.51     630.00     1938
24.8	   11.31    77.13     -52.72     3.46       1.80     8.20     436.26    68.89      57.67     2.46     630.00     1938
25.3	  220.25    85.56     232.19     9.95      35.45    25.43     331.53   111.96      36.05     2.44     630.00     1938
25.9	  287.74     5.07     297.87   265.59     -15.29    26.62     327.83   199.01      25.31     2.58     630.00     1939
26.4	   40.19   317.89    -133.93   181.37      25.89   167.06     258.74   213.51      24.69     2.85     630.00     1937
26.9	 -285.18   437.87    -436.38   316.02     133.94    26.69     306.53   308.59      20.08     2.74     630.00     1938
27.5	  231.67   341.51     144.70   178.01    -225.98    87.22     246.49   250.04      22.66     2.83     630.00     1938
28.0	 -327.79   342.65    -611.22   175.07      59.35   107.53     390.98   299.56      25.54     3.25     630.00     1938
28.6	  -25.00    26.82    -131.98   150.83      -2.30     6.90     338.57   195.88      33.59     3.69     630.00     1938
29.1	  -47.58    46.74      12.69    25.95     -27.29     9.62     876.84    59.50     192.88     6.42     630.00     1938
29.6	  599.19   410.88    -449.62   249.34     579.07   411.35     884.58    19.29    1868.62    19.08     630.00      620
