18.2	   -3.45     8.22      39.00     0.43     -42.90     3.84     975.12    15.67    1297.45     8.96     630.00     2187
18.8	    7.27    15.30      96.90     0.05     -90.32     3.93     950.53    20.46     801.97     7.56     630.00     1937
19.4	    9.38    12.69      95.91     0.99     -75.66     3.11     917.97    18.91     850.72     7.45     630.00     1936
19.9	   34.22    13.01     151.99     0.06     -99.03     5.54     881.18    15.88     973.53     7.42     630.00     1937
20.4	    5.65    12.59     108.92     1.77     -92.32     7.57     881.96    16.58     937.70     7.44     630.00     1937
21.0	   -3.54    14.50     106.21     0.18     -47.55     5.60     880.93    17.87     816.74     7.15     630.00     1938
21.5	   -0.45    13.05     135.88     4.02     -19.15     8.12     854.72    19.17     789.81     7.17     630.00     1936
22.1	  -20.73    13.15      91.35     3.57     -34.35     1.88     865.19    14.45     991.55     6.62     630.00     1937
22.6	   14.43    13.71     107.33     3.05     -33.15     2.05     847.62    13.81    1026.27     6.61     630.00     1937
23.1	   11.22    13.34     118.05     0.15     -36.32     2.87     902.97    17.54     973.21     7.78     630.00     1936
23.7	  -14.10    11.44      58.85     1.06      12.03     0.62     857.38    14.92     935.63     6.46     630.00     1936
24.2	    5.63     9.40      97.18     3.33     -33.05     1.80     827.06    14.88     967.04     6.77     630.00     1937
24.7	   -6.40     9.68      56.03     0.16     -38.63     1.45     863.53    13.34    1248.50     7.68     630.00     1936
25.3	  -18.84     9.28      60.59     2.52     -68.27     3.51     859.18    12.83    1134.50     6.69     630.00     1936
25.8	  -15.41    14.26      43.61     2.60     -63.11     0.92     836.94    16.25     781.14     5.98     630.00     1936
26.4	   -8.63    21.02      63.46     0.61     -39.83     4.71     826.95    25.39     498.79     6.14     630.00     1937
26.9	    0.74    27.14      77.85     0.69     -11.04     6.37     749.23    32.35     339.54     5.57     630.00     1937
27.4	   -1.01    46.44      78.48     8.43      -7.84     1.03     701.47    45.11     223.02     5.23     630.00     1936
28.0	  -41.10    46.20      45.73    22.95       5.93     3.82     707.21    62.30     158.16     5.04     630.00     1937
28.5	  -24.01    87.75      79.83     5.50     -20.09    27.20     608.36    86.61     109.50     5.21     630.00     1936
29.1	  -18.16    49.64      60.22     8.35       2.85     7.04     826.02    53.39     219.04     6.40     630.00     1936
29.6	  -46.70    53.14     113.45   154.83     -66.68    87.30     843.44    22.20    1081.10    13.66     630.00      620
