18.2	   -8.30     2.04      28.48     0.57     -51.57     0.63        nan      nan        nan      nan     630.00     2188
18.8	   14.41    12.38      98.43     0.26    -113.52     3.05     886.34    11.91     779.77     4.79     630.00     1938
19.4	    7.35    13.95     118.86     9.37    -120.85    12.88     843.39    16.31     469.76     4.15     630.00     1937
19.9	  -18.68    20.26     120.89     8.33     -14.86     1.48     620.83    11.36        nan      nan     630.00     1938
20.5	  -24.64    11.77     137.12     3.97     -81.90     6.06     770.48     8.16        nan      nan     630.00     1938
21.0	   -4.39    12.39     132.23     2.35     -31.83     8.98     838.20    17.30     534.35     4.48     630.00     1939
21.5	  -18.41     5.96      97.47     2.65      -3.44     3.38     840.98     8.75     948.76     3.78     630.00     1937
22.1	  -35.42     4.09      88.43     1.96      26.93     1.48        nan      nan        nan      nan     630.00     1939
22.6	  -11.32     2.35     108.84     0.81       6.40     0.31        nan      nan        nan      nan     630.00     1937
23.1	  -49.01     0.89      27.71     4.94       8.31     1.78     620.65     2.67     822.05     1.11     630.00     1938
23.7	   -2.10     7.08      96.94     0.39       5.29     0.50     780.57     7.20     774.14     2.50     630.00     1938
24.2	  -11.39     9.94      80.25     1.37      10.14     1.48     759.01    12.12     702.22     4.10     630.00     1938
24.8	    9.61    15.28      96.06     0.71     -14.39     1.25     701.20    18.28     506.94     4.70     630.00     1938
25.3	   21.77    16.29     111.58     1.65       1.40     2.56     758.14    20.84     437.27     4.47     630.00     1938
25.8	   10.33    14.65      96.52     3.86       2.53     3.76     782.91    14.57     421.99     2.90     630.00     1938
26.4	  -34.17    14.70      33.61     6.30      45.16     1.77     712.25     9.80     440.28     2.06     630.00     1938
26.9	  -42.66     7.26      20.20     3.41     -53.38     1.21     753.15     6.73     372.06     1.23     630.00     1938
27.5	  -34.84     9.49      26.27     2.42       1.81     1.80     794.96    10.66     340.90     2.01     630.00     1938
28.0	   14.97    11.19      75.15     1.35     -38.58     4.09     663.14    12.96     257.04     1.96     630.00     1938
28.5	   -0.14    10.78      63.21     2.56     -40.15     0.37     579.74    14.20        nan      nan     630.00     1938
29.1	   18.53    10.11      67.22     1.63     -34.53     3.60     593.22     9.95        nan      nan     630.00     1937
29.6	  837.28   264.42    -477.61   220.00     837.75   278.70     718.18    18.91     831.04     9.34     630.00      621
